1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	36.3266	5.20818057	4.94418774	1.22433231	0.133591	16.796572	29.525	100.857	0.02305596	0.39512155	0.2885048	1.31775534	1.75994
-1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	30.126	8.2712862	7.0582132	1.5795107	3.25543	13.367126	34.6	107.716	0.0276352	0.36837	0.2876625	1.1592777	1.72741
1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	35.5805	4.9290969	5.00984833	1.31488841	0.10619	12.895754	23.4331	80.5338	0.01816844	0.35464829	0.2427141	1.25425538	1.68961
-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	30.126	7.8249714	6.931543	1.4632504	2.87257	12.3421478	30.4404	112.744	0.0271228	0.3477859	0.2447269	1.2373013	1.73991
1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	-1.00000	1.00000	1.00000	-1.00000	36.3617	5.52274645	5.08145485	1.38715319	0.129323	14.083783	25.6384	88.9428	0.02178388	0.37626034	0.2872284	1.18058516	1.76015
-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	30.126	8.0118417	7.150522	1.5261492	3.18194	13.70797	34.6	104.566	0.027776	0.3587087	0.2881411	1.2103468	1.76369
1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	-1.00000	1.00000	35.257	4.70638023	5.06374168	1.12516025	0.100176	12.834229	21.609	78.014	0.01712032	0.3641068	0.2419633	1.20239602	1.68992
-1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	30.126	7.75434674	7.10201377	1.58770885	3.18942	12.658925	30.7297	112.648	0.02699636	0.32992372	0.287024	1.26705988	1.71877
1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	36.2488	5.4889375	5.11584232	1.32707908	0.128662	13.932346	24.5882	95.3495	0.02199504	0.39443716	0.2454641	1.15224121	1.73964
-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	30.126	6.20451594	6.2267867	1.387874	1.15605	10.541631	34.6	106.759	0.02461344	0.33603085	0.2423489	1.18923016	1.64941
