id_plt,id_cohort,id_axis,N_phytomer,TT_stop_axis,TT_del_axis,id_dim,id_phen,id_ear,TT_em_phytomer1,TT_col_phytomer1,TT_sen_phytomer1,TT_del_phytomer1
30,4,T1,8,NaN,NaN,308,308,1,350.71,486.31,800,1119.2
30,5,T2,6,1041,2000,406,406,NA,448.71,611.93,900,1219.2
30,6,T3,6,1021,2000,506,506,NA,564.71,695.54,1000,1319.2
30,6,T3,6,1023,2000,506,506,NA,564.71,695.54,1000,1319.2
30,7,T4,6,927,2000,606,606,NA,664.71,768.28,1000,1319.2
30,7,T4,6,925,2000,606,606,NA,664.71,768.28,1000,1319.2
30,7,T4,6,927,2000,606,606,NA,664.71,768.28,1000,1319.2
31,1,MS,10,NaN,NaN,110,110,1,-2.9989,167.23,500,819.17
31,5,T2,7,NaN,NaN,407,407,1,437,576.14,800,1119.2
32,1,MS,10,NaN,NaN,110,110,1,7.9,178.12,500,819.17
32,4,T1,8,NaN,NaN,308,308,1,349.9,485.69,800,1119.2
32,5,T2,7,NaN,NaN,407,407,1,451.9,587.06,900,1219.2
32,6,T3,6,1087,2000,506,506,NA,579.9,705.87,1000,1319.2
32,6,T3,6,1087,2000,506,506,NA,579.9,705.87,1000,1319.2
33,1,MS,10,NaN,NaN,110,110,1,9.1562,179.38,500,819.17
33,4,T1,7,NaN,NaN,307,307,1,349.16,507.77,800,1119.2
33,5,T2,7,NaN,NaN,407,407,1,461.16,593.85,900,1219.2
33,6,T3,6,1073,2000,506,506,NA,571.16,699.93,1000,1319.2
33,6,T3,6,1071,2000,506,506,NA,571.16,699.93,1000,1319.2
34,1,MS,10,NaN,NaN,110,110,1,8.1191,178.34,500,819.17
34,5,T2,7,NaN,NaN,407,407,1,446.12,582.83,800,1119.2
34,6,T3,6,1061,2000,506,506,NA,568.12,697.86,900,1219.2
34,7,T4,6,945,2000,606,606,NA,658.12,763.8,1000,1319.2
34,7,T4,6,945,2000,606,606,NA,658.12,763.8,1000,1319.2
35,1,MS,10,NaN,NaN,110,110,1,13.902,184.13,500,819.17
35,5,T2,7,NaN,NaN,407,407,1,459.9,592.93,800,1119.2
35,6,T3,6,1089,2000,506,506,NA,581.9,707.23,900,1219.2
35,7,T4,6,943,2000,606,606,NA,661.9,766.37,1000,1319.2
35,7,T4,6,941,2000,606,606,NA,661.9,766.37,1000,1319.2
36,1,MS,10,NaN,NaN,110,110,1,7.686,177.91,500,819.17
36,5,T2,6,1041,2000,406,406,NA,451.69,613.95,800,1119.2
36,6,T3,6,1061,2000,506,506,NA,567.69,697.57,900,1219.2
37,1,MS,10,NaN,NaN,110,110,1,12.908,183.13,500,819.17
37,4,T1,8,NaN,NaN,308,308,1,368.91,500.35,800,1119.2
37,5,T2,6,1045,2000,406,406,NA,454.91,616.14,900,1219.2
37,6,T3,6,973,2000,506,506,NA,584.91,709.28,1000,1319.2
37,6,T3,6,1093,2000,506,506,NA,584.91,709.28,1000,1319.2
37,7,T4,6,921,2000,606,606,NA,664.91,768.41,1000,1319.2
37,7,T4,6,923,2000,606,606,NA,664.91,768.41,1000,1319.2
37,7,T4,6,921,2000,606,606,NA,664.91,768.41,1000,1319.2
38,1,MS,10,NaN,NaN,110,110,1,-11.025,159.2,500,819.17
38,5,T2,7,NaN,NaN,407,407,1,430.98,571.72,800,1119.2
38,6,T3,7,NaN,NaN,507,507,1,544.98,659.27,900,1219.2
39,1,MS,10,NaN,NaN,110,110,1,0.8021,171.03,500,819.17
39,6,T3,6,1015,2000,506,506,NA,560.8,692.89,800,1119.2
40,1,MS,10,NaN,NaN,110,110,1,-0.56717,169.66,500,819.17
40,6,T3,7,NaN,NaN,507,507,1,571.43,678.67,800,1119.2
40,7,T4,5,877,2000,605,605,NA,657.43,789.8,900,1219.2
41,1,MS,10,NaN,NaN,110,110,1,-15.041,155.18,500,819.17
41,5,T2,7,NaN,NaN,407,407,1,438.96,577.57,800,1119.2
41,6,T3,6,983,2000,506,506,NA,548.96,684.83,900,1219.2
41,7,T4,6,965,2000,606,606,NA,650.96,758.93,1000,1319.2
41,7,T4,6,963,2000,606,606,NA,650.96,758.93,1000,1319.2
42,1,MS,10,NaN,NaN,110,110,1,3.573,173.8,500,819.17
42,4,T1,8,NaN,NaN,308,308,1,353.57,488.52,800,1119.2
42,5,T2,7,NaN,NaN,407,407,1,447.57,583.89,900,1219.2
42,6,T3,6,1001,2000,506,506,NA,557.57,690.69,1000,1319.2
42,6,T3,6,999,2000,506,506,NA,557.57,690.69,1000,1319.2
43,1,MS,10,NaN,NaN,110,110,1,-9.5647,160.66,500,819.17
43,5,T2,6,1031,2000,406,406,NA,442.44,607.66,800,1119.2
43,6,T3,6,1003,2000,506,506,NA,558.44,691.28,900,1219.2
43,7,T4,5,887,2000,605,605,NA,642.44,780.81,1000,1319.2
43,7,T4,5,887,2000,605,605,NA,642.44,780.81,1000,1319.2
44,1,MS,10,NaN,NaN,110,110,1,15.151,185.38,500,819.17
44,4,T1,8,NaN,NaN,308,308,1,357.15,491.28,800,1119.2
44,5,T2,7,NaN,NaN,407,407,1,453.15,587.98,900,1219.2
44,6,T3,6,1057,2000,506,506,NA,567.15,697.2,1000,1319.2
44,6,T3,6,1057,2000,506,506,NA,567.15,697.2,1000,1319.2
45,1,MS,10,NaN,NaN,110,110,1,-7.0509,163.17,500,819.17
45,4,T1,7,NaN,NaN,307,307,1,350.95,509.09,800,1119.2
45,5,T2,7,NaN,NaN,407,407,1,428.95,570.23,900,1219.2
45,6,T3,6,1005,2000,506,506,NA,558.95,691.63,1000,1319.2
45,6,T3,6,1007,2000,506,506,NA,558.95,691.63,1000,1319.2
46,1,MS,10,NaN,NaN,110,110,1,6.2874,176.51,500,819.17
46,5,T2,6,1037,2000,406,406,NA,448.29,611.64,800,1119.2
46,6,T3,6,1083,2000,506,506,NA,578.29,704.78,900,1219.2
46,7,T4,6,955,2000,606,606,NA,656.29,762.55,1000,1319.2
46,7,T4,6,955,2000,606,606,NA,656.29,762.55,1000,1319.2
47,1,MS,10,NaN,NaN,110,110,1,3.1932,173.42,500,819.17
47,5,T2,7,NaN,NaN,407,407,1,445.19,582.15,800,1119.2
47,6,T3,6,1017,2000,506,506,NA,563.19,694.51,900,1219.2
48,1,MS,10,NaN,NaN,110,110,1,-8.219,162,500,819.17
48,4,T1,7,NaN,NaN,307,307,1,349.78,508.23,800,1119.2
48,5,T2,6,1029,2000,406,406,NA,437.78,604.5,900,1219.2
48,6,T3,6,1011,2000,506,506,NA,559.78,692.19,1000,1319.2
48,6,T3,6,1011,2000,506,506,NA,559.78,692.19,1000,1319.2
49,1,MS,10,NaN,NaN,110,110,1,-20.707,149.52,500,819.17
49,4,T1,8,NaN,NaN,308,308,1,325.29,466.71,800,1119.2
49,5,T2,7,NaN,NaN,407,407,1,435.29,574.89,900,1219.2
49,6,T3,6,977,2000,506,506,NA,545.29,682.34,1000,1319.2
49,6,T3,6,975,2000,506,506,NA,545.29,682.34,1000,1319.2
50,1,MS,10,NaN,NaN,110,110,1,0.40812,170.63,500,819.17
50,4,T1,8,NaN,NaN,308,308,1,346.41,482.99,800,1119.2
50,6,T3,6,1077,2000,506,506,NA,574.41,702.14,900,1219.2
50,7,T4,6,953,2000,606,606,NA,656.41,762.63,1000,1319.2
50,7,T4,6,953,2000,606,606,NA,656.41,762.63,1000,1319.2
51,1,MS,10,NaN,NaN,110,110,1,-9.1063,161.12,500,819.17
51,4,T1,8,NaN,NaN,308,308,1,338.89,477.2,800,1119.2
51,5,T2,7,NaN,NaN,407,407,1,430.89,571.66,900,1219.2
51,6,T3,6,979,2000,506,506,NA,546.89,683.43,1000,1319.2
51,6,T3,6,979,2000,506,506,NA,546.89,683.43,1000,1319.2
51,7,T4,6,951,2000,606,606,NA,656.89,762.96,1000,1319.2
51,7,T4,6,951,2000,606,606,NA,656.89,762.96,1000,1319.2
51,7,T4,6,953,2000,606,606,NA,656.89,762.96,1000,1319.2
52,1,MS,10,NaN,NaN,110,110,1,7.1446,177.37,500,819.17
52,5,T2,7,NaN,NaN,407,407,1,455.14,589.44,800,1119.2
52,6,T3,6,1071,2000,506,506,NA,571.14,699.92,900,1219.2
53,1,MS,10,NaN,NaN,110,110,1,6.0774,176.3,500,819.17
53,4,T1,7,NaN,NaN,307,307,1,368.08,521.65,800,1119.2
53,5,T2,7,NaN,NaN,407,407,1,452.08,587.19,900,1219.2
53,6,T3,7,NaN,NaN,507,507,1,578.08,683.54,1000,1319.2
53,6,T3,7,NaN,NaN,507,507,1,578.08,683.54,1000,1319.2
53,7,T4,6,915,2000,606,606,NA,666.08,769.21,1000,1319.2
53,7,T4,6,915,2000,606,606,NA,666.08,769.21,1000,1319.2
53,7,T4,6,915,2000,606,606,NA,666.08,769.21,1000,1319.2
54,1,MS,10,NaN,NaN,110,110,1,17.924,188.15,500,819.17
54,4,T1,7,NaN,NaN,307,307,1,373.92,525.94,800,1119.2
54,5,T2,6,1045,2000,406,406,NA,455.92,616.83,900,1219.2
54,6,T3,6,1081,2000,506,506,NA,575.92,703.17,1000,1319.2
54,6,T3,6,1081,2000,506,506,NA,575.92,703.17,1000,1319.2
54,7,T4,6,905,2000,606,606,NA,671.92,773.18,1000,1319.2
54,7,T4,6,905,2000,606,606,NA,671.92,773.18,1000,1319.2
54,7,T4,6,905,2000,606,606,NA,671.92,773.18,1000,1319.2
55,1,MS,10,NaN,NaN,110,110,1,6.9128,177.14,500,819.17
55,5,T2,6,1043,2000,406,406,NA,452.91,614.79,800,1119.2
55,6,T3,7,NaN,NaN,507,507,1,570.91,678.29,900,1219.2
56,1,MS,10,NaN,NaN,110,110,1,-5.436,164.79,500,819.17
56,4,T1,8,NaN,NaN,308,308,1,354.56,489.29,800,1119.2
56,6,T3,6,1011,2000,506,506,NA,560.56,692.72,900,1219.2
56,7,T4,6,967,2000,606,606,NA,650.56,758.66,1000,1319.2
56,7,T4,6,965,2000,606,606,NA,650.56,758.66,1000,1319.2
57,1,MS,10,NaN,NaN,110,110,1,4.8034,175.03,500,819.17
57,4,T1,7,NaN,NaN,307,307,1,362.8,517.78,800,1119.2
57,5,T2,7,NaN,NaN,407,407,1,456.8,590.66,900,1219.2
57,6,T3,7,NaN,NaN,507,507,1,564.8,673.81,1000,1319.2
57,6,T3,7,NaN,NaN,507,507,1,564.8,673.81,1000,1319.2
57,7,T4,6,925,2000,606,606,NA,664.8,768.34,1000,1319.2
57,7,T4,6,923,2000,606,606,NA,664.8,768.34,1000,1319.2
57,7,T4,6,925,2000,606,606,NA,664.8,768.34,1000,1319.2
58,1,MS,10,NaN,NaN,110,110,1,-9.0912,161.13,500,819.17
58,5,T2,6,1031,2000,406,406,NA,442.91,607.98,800,1119.2
58,6,T3,6,985,2000,506,506,NA,552.91,687.52,900,1219.2
58,7,T4,6,973,2000,606,606,NA,642.91,753.45,1000,1319.2
58,7,T4,6,973,2000,606,606,NA,642.91,753.45,1000,1319.2
58,8,T5,5,859,2000,705,705,NA,764.91,860.21,1000,1319.2
58,8,T5,5,859,2000,705,705,NA,764.91,860.21,1000,1319.2
58,8,T5,5,859,2000,705,705,NA,764.91,860.21,1000,1319.2
59,1,MS,10,NaN,NaN,110,110,1,0.80489,171.03,500,819.17
59,4,T1,7,NaN,NaN,307,307,1,356.8,513.38,800,1119.2
59,5,T2,7,NaN,NaN,407,407,1,452.8,587.73,900,1219.2
59,6,T3,6,1065,2000,506,506,NA,568.8,698.33,1000,1319.2
59,6,T3,6,1065,2000,506,506,NA,568.8,698.33,1000,1319.2
59,7,T4,6,937,2000,606,606,NA,662.8,766.98,1000,1319.2
59,7,T4,6,935,2000,606,606,NA,662.8,766.98,1000,1319.2
59,7,T4,6,935,2000,606,606,NA,662.8,766.98,1000,1319.2
60,1,MS,10,NaN,NaN,110,110,1,0.51779,170.74,500,819.17
60,4,T1,8,NaN,NaN,308,308,1,360.52,493.88,800,1119.2
60,5,T2,6,1039,2000,406,406,NA,448.52,611.8,900,1219.2
60,6,T3,6,993,2000,506,506,NA,554.52,688.61,1000,1319.2
60,6,T3,6,993,2000,506,506,NA,554.52,688.61,1000,1319.2
60,7,T4,6,929,2000,606,606,NA,664.52,768.15,1000,1319.2
60,7,T4,6,929,2000,606,606,NA,664.52,768.15,1000,1319.2
60,7,T4,6,929,2000,606,606,NA,664.52,768.15,1000,1319.2
61,1,MS,10,NaN,NaN,110,110,1,1.0004,171.22,500,819.17
61,4,T1,7,NaN,NaN,307,307,1,363,517.93,800,1119.2
61,6,T3,6,987,2000,506,506,NA,553,687.58,900,1219.2
61,7,T4,6,959,2000,606,606,NA,655,761.68,1000,1319.2
61,7,T4,6,957,2000,606,606,NA,655,761.68,1000,1319.2
62,1,MS,10,NaN,NaN,110,110,1,-2.1786,168.05,500,819.17
62,5,T2,6,1035,2000,406,406,NA,445.82,609.96,800,1119.2
62,6,T3,6,1001,2000,506,506,NA,557.82,690.86,900,1219.2
62,7,T4,6,959,2000,606,606,NA,653.82,760.87,1000,1319.2
62,7,T4,6,961,2000,606,606,NA,653.82,760.87,1000,1319.2
63,1,MS,10,NaN,NaN,110,110,1,11.95,182.17,500,819.17
63,4,T1,8,NaN,NaN,308,308,1,371.95,502.7,800,1119.2
63,5,T2,7,NaN,NaN,407,407,1,449.95,585.63,900,1219.2
63,6,T3,6,1087,2000,506,506,NA,579.95,705.91,1000,1319.2
63,6,T3,6,1089,2000,506,506,NA,579.95,705.91,1000,1319.2
63,7,T4,6,897,2000,606,606,NA,677.95,777.28,1000,1319.2
63,7,T4,6,899,2000,606,606,NA,677.95,777.28,1000,1319.2
63,7,T4,6,899,2000,606,606,NA,677.95,777.28,1000,1319.2
64,1,MS,10,NaN,NaN,110,110,1,-17.74,152.48,500,819.17
64,4,T1,8,NaN,NaN,308,308,1,338.26,476.71,800,1119.2
64,5,T2,7,NaN,NaN,407,407,1,420.26,563.86,900,1219.2
64,6,T3,6,991,2000,506,506,NA,554.26,688.44,1000,1319.2
64,6,T3,6,991,2000,506,506,NA,554.26,688.44,1000,1319.2
65,1,MS,10,NaN,NaN,110,110,1,5.2818,175.51,500,819.17
65,4,T1,8,NaN,NaN,308,308,1,353.28,488.3,800,1119.2
65,5,T2,7,NaN,NaN,407,407,1,449.28,585.14,900,1219.2
65,6,T3,6,1059,2000,506,506,NA,567.28,697.29,1000,1319.2
65,6,T3,6,1057,2000,506,506,NA,567.28,697.29,1000,1319.2
65,7,T4,6,917,2000,606,606,NA,665.28,768.67,1000,1319.2
65,7,T4,6,919,2000,606,606,NA,665.28,768.67,1000,1319.2
65,7,T4,6,919,2000,606,606,NA,665.28,768.67,1000,1319.2
66,1,MS,10,NaN,NaN,110,110,1,9.9564,180.18,500,819.17
66,5,T2,7,NaN,NaN,407,407,1,455.96,590.04,800,1119.2
66,6,T3,6,1019,2000,506,506,NA,563.96,695.03,900,1219.2
66,7,T4,6,939,2000,606,606,NA,661.96,766.41,1000,1319.2
66,7,T4,6,941,2000,606,606,NA,661.96,766.41,1000,1319.2
67,1,MS,10,NaN,NaN,110,110,1,8.3096,178.53,500,819.17
67,5,T2,6,1037,2000,406,406,NA,448.31,611.66,800,1119.2
67,6,T3,6,1071,2000,506,506,NA,570.31,699.35,900,1219.2
67,7,T4,6,903,2000,606,606,NA,672.31,773.45,1000,1319.2
67,7,T4,6,903,2000,606,606,NA,672.31,773.45,1000,1319.2
