7,0,MS,11,NaN,NaN,111,111,1.00,-35.30,92.36,451.91,1051.91
7,4,T1,9,NaN,NaN,309,309,1.00,163.28,300.74,648.49,1248.49
7,5,T2,4,630.2119167,1230.211917,408,408,NA,268.07,378.35,685.69,1285.69
7,6,T3,3,630.2119167,1230.211917,507,507,NA,394.12,491.19,749.85,1349.85
7,6,T1.0,3,630.2119167,1230.211917,507,507,NA,394.12,491.19,749.85,1349.85
8,0,MS,11,NaN,NaN,111,111,1.00,35.99,163.66,523.21,1123.21
8,4,T1,9,NaN,NaN,309,309,1.00,91.02,228.48,576.22,1176.22
8,5,T2,5,702.105125,1302.105125,408,408,NA,204.45,314.73,622.07,1222.07
8,6,T3,3,630.2119167,1230.211917,507,507,NA,315.57,412.64,671.30,1271.30
8,6,T1.0,3,630.2119167,1230.211917,507,507,NA,315.57,412.64,671.30,1271.30
8,7,T4,1,559.0079167,1159.007917,606,606,NA,331.49,475.67,1022.66,1622.66
8,7,T1.1,1,559.0079167,1159.007917,606,606,NA,331.49,475.67,1022.66,1622.66
8,7,T2.0,1,559.0079167,1159.007917,606,606,NA,331.49,475.67,1022.66,1622.66
9,0,MS,7,559.0079167,1159.007917,111,111,NA,-3.14,124.53,484.07,1084.07
9,4,T1,3,413.6907708,1013.690771,309,309,NA,161.13,298.59,646.34,1246.34
9,5,T2,9,NaN,NaN,409,409,1.00,223.22,347.66,657.93,1257.93
9,6,T3,5,814.6419583,1414.641958,507,507,NA,361.81,458.87,717.53,1317.53
9,6,T1.0,5,814.6419583,1414.641958,507,507,NA,361.81,458.87,717.53,1317.53
9,7,T4,3,814.6419583,1414.641958,606,606,NA,363.42,507.60,1054.59,1654.59
9,7,T1.1,3,814.6419583,1414.641958,606,606,NA,363.42,507.60,1054.59,1654.59
9,7,T2.0,3,814.6419583,1414.641958,606,606,NA,363.42,507.60,1054.59,1654.59
10,0,MS,11,NaN,NaN,111,111,1.00,-13.15,114.52,474.06,1074.06
10,4,T1,6,744.3771667,1344.377167,309,309,NA,152.68,290.14,637.88,1237.88
10,5,T2,5,702.105125,1302.105125,408,408,NA,253.38,363.66,671.00,1271.00
10,6,T3,3,630.2119167,1230.211917,507,507,NA,364.52,461.59,720.24,1320.24
10,6,T1.0,3,630.2119167,1230.211917,507,507,NA,364.52,461.59,720.24,1320.24
11,0,MS,11,NaN,NaN,111,111,1.00,-38.47,89.20,448.74,1048.74
11,4,T1,9,NaN,NaN,309,309,1.00,145.91,283.37,631.12,1231.12
11,5,T2,6,744.3771667,1344.377167,408,408,NA,233.58,343.86,651.19,1251.19
11,6,T3,3,559.0079167,1159.007917,507,507,NA,379.83,476.90,735.56,1335.56
11,6,T1.0,3,559.0079167,1159.007917,507,507,NA,379.83,476.90,735.56,1335.56
12,0,MS,11,NaN,NaN,111,111,1.00,-49.55,78.12,437.66,1037.66
12,4,T1,4,413.6907708,1013.690771,309,309,NA,121.18,258.64,606.38,1206.38
12,5,T2,8,NaN,NaN,408,408,1.00,238.55,348.83,656.16,1256.16
12,6,T3,4,1015.073583,1615.073583,507,507,NA,375.77,472.83,731.49,1331.49
12,6,T1.0,4,1015.073583,1615.073583,507,507,NA,375.77,472.83,731.49,1331.49
12,7,T4,1,559.0079167,1159.007917,606,606,NA,421.90,566.09,1113.08,1713.08
12,7,T1.1,1,559.0079167,1159.007917,606,606,NA,421.90,566.09,1113.08,1713.08
12,7,T2.0,1,559.0079167,1159.007917,606,606,NA,421.90,566.09,1113.08,1713.08
13,0,MS,12,NaN,NaN,112,112,1.00,-45.34,75.85,442.85,1042.85
13,4,T1,9,NaN,NaN,309,309,1.00,182.79,320.25,668.00,1268.00
13,5,T2,5,630.2119167,1230.211917,408,408,NA,235.89,346.17,653.51,1253.51
13,6,T3,4,913.0044167,1513.004417,507,507,NA,365.02,462.08,720.74,1320.74
13,6,T1.0,4,913.0044167,1513.004417,507,507,NA,365.02,462.08,720.74,1320.74
13,7,T4,1,559.0079167,1159.007917,606,606,NA,414.83,559.01,1106.00,1706.00
13,7,T1.1,1,559.0079167,1159.007917,606,606,NA,414.83,559.01,1106.00,1706.00
13,7,T2.0,1,559.0079167,1159.007917,606,606,NA,414.83,559.01,1106.00,1706.00
14,0,MS,11,NaN,NaN,111,111,1.00,-15.08,112.59,472.13,1072.13
14,4,T1,5,559.0079167,1159.007917,309,309,NA,148.89,286.34,634.09,1234.09
14,5,T2,4,630.2119167,1230.211917,408,408,NA,265.99,376.27,683.60,1283.60
14,6,T3,3,630.2119167,1230.211917,507,507,NA,402.75,499.82,758.48,1358.48
14,6,T1.0,3,630.2119167,1230.211917,507,507,NA,402.75,499.82,758.48,1358.48
15,0,MS,12,NaN,NaN,112,112,1.00,-34.54,86.65,453.66,1053.66
15,4,T1,9,NaN,NaN,309,309,1.00,166.96,304.42,652.16,1252.16
15,5,T2,5,630.2119167,1230.211917,408,408,NA,210.83,321.11,628.45,1228.45
15,6,T3,3,559.0079167,1159.007917,507,507,NA,373.48,470.54,729.20,1329.20
15,6,T1.0,3,559.0079167,1159.007917,507,507,NA,373.48,470.54,729.20,1329.20
15,7,T4,1,559.0079167,1159.007917,606,606,NA,424.33,568.51,1115.50,1715.50
15,7,T1.1,1,559.0079167,1159.007917,606,606,NA,424.33,568.51,1115.50,1715.50
15,7,T2.0,1,559.0079167,1159.007917,606,606,NA,424.33,568.51,1115.50,1715.50
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
