id_plt,id_cohort,id_axis,N_phytomer,TT_stop_axis,TT_del_axis,id_dim,id_phen,id_ear,TT_em_phytomer1,TT_col_phytomer1,TT_sen_phytomer1,TT_del_phytomer1
29,6,T3,7,NaN,NaN,507,507,1,532.59,650.18,1000,1319.2
29,6,T3,7,NaN,NaN,507,507,1,532.59,650.18,1000,1319.2
29,7,T4,6,1087,2000,606,606,NA,628.59,743.72,1000,1319.2
29,7,T4,6,1087,2000,606,606,NA,628.59,743.72,1000,1319.2
29,7,T4,6,1089,2000,606,606,NA,628.59,743.72,1000,1319.2
29,8,T5,5,925,2000,705,705,NA,744.59,848.02,1100,1419.2
29,8,T5,5,925,2000,705,705,NA,744.59,848.02,1100,1419.2
29,8,T5,5,929,2000,705,705,NA,744.59,848.02,1100,1419.2
29,8,T5,5,925,2000,705,705,NA,744.59,848.02,1100,1419.2
29,8,T5,5,929,2000,705,705,NA,744.59,848.02,1100,1419.2
30,1,MS,10,NaN,NaN,110,110,1,6.7115,176.94,550,869.17
30,4,T1,7,NaN,NaN,307,307,1,362.71,517.71,800,1119.2
30,5,T2,7,NaN,NaN,407,407,1,448.71,584.73,950,1269.2
30,6,T3,7,NaN,NaN,507,507,1,550.71,663.47,1000,1319.2
30,6,T3,7,NaN,NaN,507,507,1,550.71,663.47,1000,1319.2
30,7,T4,6,NaN,NaN,606,606,1,654.71,761.48,1000,1319.2
30,7,T4,6,NaN,NaN,606,606,1,654.71,761.48,1000,1319.2
30,7,T4,6,NaN,NaN,606,606,1,654.71,761.48,1000,1319.2
30,9,T6,5,869,2000,805,805,NA,874.71,932.01,1100,1419.2
30,9,T6,5,869,2000,805,805,NA,874.71,932.01,1100,1419.2
30,9,T6,5,869,2000,805,805,NA,874.71,932.01,1100,1419.2
30,9,T6,5,869,2000,805,805,NA,874.71,932.01,1100,1419.2
30,9,T6,5,869,2000,805,805,NA,874.71,932.01,1100,1419.2
31,1,MS,10,NaN,NaN,110,110,1,-2.9989,167.23,550,869.17
31,4,T1,8,NaN,NaN,308,308,1,363,495.79,800,1119.2
31,5,T2,8,NaN,NaN,408,408,1,437,556.26,950,1269.2
31,6,T3,6,1079,2000,506,506,NA,543,680.78,1000,1319.2
31,6,T3,6,1079,2000,506,506,NA,543,680.78,1000,1319.2
31,7,T4,6,1099,2000,606,606,NA,637,749.44,1000,1319.2
31,7,T4,6,1097,2000,606,606,NA,637,749.44,1000,1319.2
31,7,T4,6,1099,2000,606,606,NA,637,749.44,1000,1319.2
31,8,T5,6,NaN,NaN,706,706,1,751,831.69,1100,1419.2
31,8,T5,6,NaN,NaN,706,706,1,751,831.69,1100,1419.2
31,8,T5,6,NaN,NaN,706,706,1,751,831.69,1100,1419.2
31,8,T5,6,NaN,NaN,706,706,1,751,831.69,1100,1419.2
31,8,T5,6,NaN,NaN,706,706,1,751,831.69,1100,1419.2
32,1,MS,10,NaN,NaN,110,110,1,7.9,178.12,550,869.17
32,4,T1,7,NaN,NaN,307,307,1,361.9,517.12,800,1119.2
32,5,T2,7,NaN,NaN,407,407,1,451.9,587.06,950,1269.2
32,6,T3,7,NaN,NaN,507,507,1,569.9,677.54,1000,1319.2
32,6,T3,7,NaN,NaN,507,507,1,569.9,677.54,1000,1319.2
32,7,T4,6,NaN,NaN,606,606,1,655.9,762.29,1000,1319.2
32,7,T4,6,NaN,NaN,606,606,1,655.9,762.29,1000,1319.2
32,7,T4,6,NaN,NaN,606,606,1,655.9,762.29,1000,1319.2
33,1,MS,10,NaN,NaN,110,110,1,9.1562,179.38,550,869.17
33,4,T1,7,NaN,NaN,307,307,1,359.16,515.11,800,1119.2
33,5,T2,8,NaN,NaN,408,408,1,459.16,573.35,950,1269.2
33,6,T3,7,NaN,NaN,507,507,1,559.16,669.66,1000,1319.2
33,6,T3,7,NaN,NaN,507,507,1,559.16,669.66,1000,1319.2
33,7,T4,7,NaN,NaN,607,607,1,655.16,744.01,1000,1319.2
33,7,T4,7,NaN,NaN,607,607,1,655.16,744.01,1000,1319.2
33,7,T4,7,NaN,NaN,607,607,1,655.16,744.01,1000,1319.2
33,8,T5,6,NaN,NaN,706,706,1,759.16,837.24,1100,1419.2
33,8,T5,6,NaN,NaN,706,706,1,759.16,837.24,1100,1419.2
33,8,T5,6,NaN,NaN,706,706,1,759.16,837.24,1100,1419.2
33,8,T5,6,NaN,NaN,706,706,1,759.16,837.24,1100,1419.2
33,8,T5,6,NaN,NaN,706,706,1,759.16,837.24,1100,1419.2
34,1,MS,10,NaN,NaN,110,110,1,8.1191,178.34,550,869.17
34,5,T2,7,NaN,NaN,407,407,1,448.12,584.29,800,1119.2
34,6,T3,7,NaN,NaN,507,507,1,554.12,665.97,950,1269.2
34,7,T4,6,NaN,NaN,606,606,1,650.12,758.36,1000,1319.2
34,7,T4,6,NaN,NaN,606,606,1,650.12,758.36,1000,1319.2
34,8,T5,6,NaN,NaN,706,706,1,762.12,839.25,1000,1319.2
34,8,T5,6,NaN,NaN,706,706,1,762.12,839.25,1000,1319.2
34,8,T5,6,NaN,NaN,706,706,1,762.12,839.25,1000,1319.2
35,1,MS,10,NaN,NaN,110,110,1,13.902,184.13,550,869.17
35,4,T1,7,NaN,NaN,307,307,1,375.9,527.39,800,1119.2
35,5,T2,8,NaN,NaN,408,408,1,459.9,573.93,950,1269.2
35,6,T3,6,1095,2000,506,506,NA,571.9,700.43,1000,1319.2
35,6,T3,6,1095,2000,506,506,NA,571.9,700.43,1000,1319.2
35,7,T4,6,NaN,NaN,606,606,1,653.9,760.93,1000,1319.2
35,7,T4,6,NaN,NaN,606,606,1,653.9,760.93,1000,1319.2
35,7,T4,6,NaN,NaN,606,606,1,653.9,760.93,1000,1319.2
35,8,T5,6,NaN,NaN,706,706,1,755.9,835.02,1100,1419.2
35,8,T5,6,NaN,NaN,706,706,1,755.9,835.02,1100,1419.2
35,8,T5,6,NaN,NaN,706,706,1,755.9,835.02,1100,1419.2
35,8,T5,6,NaN,NaN,706,706,1,755.9,835.02,1100,1419.2
35,8,T5,6,NaN,NaN,706,706,1,755.9,835.02,1100,1419.2
36,1,MS,10,NaN,NaN,110,110,1,7.686,177.91,550,869.17
36,5,T2,8,NaN,NaN,408,408,1,451.69,567.59,800,1119.2
36,6,T3,6,1085,2000,506,506,NA,553.69,688.05,950,1269.2
36,7,T4,6,NaN,NaN,606,606,1,647.69,756.7,1000,1319.2
36,7,T4,6,NaN,NaN,606,606,1,647.69,756.7,1000,1319.2
37,1,MS,10,NaN,NaN,110,110,1,12.908,183.13,550,869.17
37,4,T1,8,NaN,NaN,308,308,1,374.91,504.98,800,1119.2
37,5,T2,7,NaN,NaN,407,407,1,454.91,589.27,950,1269.2
37,6,T3,7,NaN,NaN,507,507,1,572.91,679.75,1000,1319.2
37,6,T3,7,NaN,NaN,507,507,1,572.91,679.75,1000,1319.2
37,7,T4,6,NaN,NaN,606,606,1,656.91,762.97,1000,1319.2
37,7,T4,6,NaN,NaN,606,606,1,656.91,762.97,1000,1319.2
37,7,T4,6,NaN,NaN,606,606,1,656.91,762.97,1000,1319.2
37,8,T5,5,915,2000,705,705,NA,752.91,853.01,1100,1419.2
37,8,T5,5,913,2000,705,705,NA,752.91,853.01,1100,1419.2
37,8,T5,5,913,2000,705,705,NA,752.91,853.01,1100,1419.2
37,8,T5,5,915,2000,705,705,NA,752.91,853.01,1100,1419.2
37,8,T5,5,913,2000,705,705,NA,752.91,853.01,1100,1419.2
38,1,MS,10,NaN,NaN,110,110,1,-11.025,159.2,550,869.17
38,5,T2,8,NaN,NaN,408,408,1,432.98,553.16,800,1119.2
38,6,T3,7,NaN,NaN,507,507,1,528.98,647.53,950,1269.2
38,7,T4,6,NaN,NaN,606,606,1,644.98,754.86,1000,1319.2
38,7,T4,6,NaN,NaN,606,606,1,644.98,754.86,1000,1319.2
38,8,T5,5,937,2000,705,705,NA,740.98,845.85,1000,1319.2
38,8,T5,5,937,2000,705,705,NA,740.98,845.85,1000,1319.2
38,8,T5,5,937,2000,705,705,NA,740.98,845.85,1000,1319.2
39,1,MS,10,NaN,NaN,110,110,1,0.8021,171.03,550,869.17
39,4,T1,8,NaN,NaN,308,308,1,358.8,492.55,800,1119.2
39,5,T2,8,NaN,NaN,408,408,1,452.8,568.45,950,1269.2
39,6,T3,7,NaN,NaN,507,507,1,546.8,660.61,1000,1319.2
39,6,T3,7,NaN,NaN,507,507,1,546.8,660.61,1000,1319.2
39,7,T4,7,NaN,NaN,607,607,1,656.8,745.22,1000,1319.2
39,7,T4,7,NaN,NaN,607,607,1,656.8,745.22,1000,1319.2
39,7,T4,7,NaN,NaN,607,607,1,656.8,745.22,1000,1319.2
39,8,T5,6,NaN,NaN,706,706,1,752.8,832.92,1100,1419.2
39,8,T5,6,NaN,NaN,706,706,1,752.8,832.92,1100,1419.2
39,8,T5,6,NaN,NaN,706,706,1,752.8,832.92,1100,1419.2
39,8,T5,6,NaN,NaN,706,706,1,752.8,832.92,1100,1419.2
39,8,T5,6,NaN,NaN,706,706,1,752.8,832.92,1100,1419.2
40,1,MS,10,NaN,NaN,110,110,1,-0.56717,169.66,550,869.17
40,5,T2,7,NaN,NaN,407,407,1,449.43,585.26,800,1119.2
40,6,T3,7,NaN,NaN,507,507,1,561.43,671.33,950,1269.2
40,7,T4,6,NaN,NaN,606,606,1,647.43,756.53,1000,1319.2
40,7,T4,6,NaN,NaN,606,606,1,647.43,756.53,1000,1319.2
41,1,MS,10,NaN,NaN,110,110,1,-15.041,155.18,550,869.17
41,5,T2,7,NaN,NaN,407,407,1,436.96,576.11,800,1119.2
41,6,T3,7,NaN,NaN,507,507,1,534.96,651.92,950,1269.2
41,7,T4,6,NaN,NaN,606,606,1,640.96,752.13,1000,1319.2
41,7,T4,6,NaN,NaN,606,606,1,640.96,752.13,1000,1319.2
42,1,MS,10,NaN,NaN,110,110,1,3.573,173.8,550,869.17
42,4,T1,7,NaN,NaN,307,307,1,361.57,516.88,800,1119.2
42,5,T2,7,NaN,NaN,407,407,1,447.57,583.89,950,1269.2
42,6,T3,6,1077,2000,506,506,NA,541.57,679.81,1000,1319.2
42,6,T3,6,1077,2000,506,506,NA,541.57,679.81,1000,1319.2
42,7,T4,6,NaN,NaN,606,606,1,653.57,760.71,1000,1319.2
42,7,T4,6,NaN,NaN,606,606,1,653.57,760.71,1000,1319.2
42,7,T4,6,NaN,NaN,606,606,1,653.57,760.71,1000,1319.2
42,8,T5,6,NaN,NaN,706,706,1,743.57,826.64,1100,1419.2
42,8,T5,6,NaN,NaN,706,706,1,743.57,826.64,1100,1419.2
42,8,T5,6,NaN,NaN,706,706,1,743.57,826.64,1100,1419.2
42,8,T5,6,NaN,NaN,706,706,1,743.57,826.64,1100,1419.2
42,8,T5,6,NaN,NaN,706,706,1,743.57,826.64,1100,1419.2
43,1,MS,10,NaN,NaN,110,110,1,-9.5647,160.66,550,869.17
43,5,T2,8,NaN,NaN,408,408,1,440.44,558.91,800,1119.2
43,6,T3,7,NaN,NaN,507,507,1,546.44,660.34,950,1269.2
43,7,T4,7,NaN,NaN,607,607,1,632.44,727.35,1000,1319.2
43,7,T4,7,NaN,NaN,607,607,1,632.44,727.35,1000,1319.2
43,8,T5,5,971,2000,705,705,NA,738.44,844.32,1000,1319.2
43,8,T5,5,971,2000,705,705,NA,738.44,844.32,1000,1319.2
43,8,T5,5,971,2000,705,705,NA,738.44,844.32,1000,1319.2
44,1,MS,10,NaN,NaN,110,110,1,15.151,185.38,550,869.17
44,4,T1,7,NaN,NaN,307,307,1,369.15,522.44,800,1119.2
44,5,T2,7,NaN,NaN,407,407,1,453.15,587.98,950,1269.2
44,6,T3,7,NaN,NaN,507,507,1,551.15,663.79,1000,1319.2
44,6,T3,7,NaN,NaN,507,507,1,551.15,663.79,1000,1319.2
44,7,T4,6,NaN,NaN,606,606,1,669.15,771.3,1000,1319.2
44,7,T4,6,NaN,NaN,606,606,1,669.15,771.3,1000,1319.2
44,7,T4,6,NaN,NaN,606,606,1,669.15,771.3,1000,1319.2
45,1,MS,10,NaN,NaN,110,110,1,-7.0509,163.17,550,869.17
45,4,T1,8,NaN,NaN,308,308,1,356.95,491.13,800,1119.2
45,5,T2,8,NaN,NaN,408,408,1,430.95,551.59,950,1269.2
45,6,T3,6,1081,2000,506,506,NA,546.95,683.47,1000,1319.2
45,6,T3,6,1081,2000,506,506,NA,546.95,683.47,1000,1319.2
45,8,T5,5,925,2000,705,705,NA,744.95,848.23,1000,1319.2
45,8,T5,5,923,2000,705,705,NA,744.95,848.23,1000,1319.2
45,8,T5,5,923,2000,705,705,NA,744.95,848.23,1000,1319.2
45,9,T6,5,867,2000,805,805,NA,858.95,922.55,1100,1419.2
45,9,T6,5,875,2000,805,805,NA,858.95,922.55,1100,1419.2
45,9,T6,5,873,2000,805,805,NA,858.95,922.55,1100,1419.2
45,9,T6,5,875,2000,805,805,NA,858.95,922.55,1100,1419.2
45,9,T6,5,875,2000,805,805,NA,858.95,922.55,1100,1419.2
46,1,MS,10,NaN,NaN,110,110,1,6.2874,176.51,550,869.17
46,4,T1,8,NaN,NaN,308,308,1,372.29,502.96,800,1119.2
46,5,T2,8,NaN,NaN,408,408,1,450.29,566.51,950,1269.2
46,6,T3,7,NaN,NaN,507,507,1,568.29,676.36,1000,1319.2
46,6,T3,7,NaN,NaN,507,507,1,568.29,676.36,1000,1319.2
46,7,T4,6,NaN,NaN,606,606,1,646.29,755.75,1000,1319.2
46,7,T4,6,NaN,NaN,606,606,1,646.29,755.75,1000,1319.2
46,7,T4,6,NaN,NaN,606,606,1,646.29,755.75,1000,1319.2
46,8,T5,5,905,2000,705,705,NA,754.29,853.84,1100,1419.2
46,8,T5,5,903,2000,705,705,NA,754.29,853.84,1100,1419.2
46,8,T5,5,903,2000,705,705,NA,754.29,853.84,1100,1419.2
46,8,T5,5,905,2000,705,705,NA,754.29,853.84,1100,1419.2
46,8,T5,5,905,2000,705,705,NA,754.29,853.84,1100,1419.2
47,1,MS,10,NaN,NaN,110,110,1,3.1932,173.42,550,869.17
47,5,T2,8,NaN,NaN,408,408,1,447.19,564.12,800,1119.2
47,6,T3,6,1083,2000,506,506,NA,551.19,686.35,950,1269.2
47,7,T4,6,NaN,NaN,606,606,1,653.19,760.45,1000,1319.2
47,7,T4,6,NaN,NaN,606,606,1,653.19,760.45,1000,1319.2
47,8,T5,5,915,2000,705,705,NA,747.19,849.58,1000,1319.2
47,8,T5,5,915,2000,705,705,NA,747.19,849.58,1000,1319.2
47,8,T5,5,917,2000,705,705,NA,747.19,849.58,1000,1319.2
48,1,MS,10,NaN,NaN,110,110,1,-8.219,162,550,869.17
48,4,T1,8,NaN,NaN,308,308,1,355.78,490.22,800,1119.2
48,5,T2,7,NaN,NaN,407,407,1,435.78,575.24,950,1269.2
48,6,T3,7,NaN,NaN,507,507,1,547.78,661.32,1000,1319.2
48,6,T3,7,NaN,NaN,507,507,1,547.78,661.32,1000,1319.2
48,7,T4,7,NaN,NaN,607,607,1,635.78,729.8,1000,1319.2
48,7,T4,7,NaN,NaN,607,607,1,635.78,729.8,1000,1319.2
48,7,T4,7,NaN,NaN,607,607,1,635.78,729.8,1000,1319.2
48,8,T5,5,929,2000,705,705,NA,741.78,846.33,1100,1419.2
48,8,T5,5,931,2000,705,705,NA,741.78,846.33,1100,1419.2
48,8,T5,5,931,2000,705,705,NA,741.78,846.33,1100,1419.2
48,8,T5,5,931,2000,705,705,NA,741.78,846.33,1100,1419.2
48,8,T5,5,931,2000,705,705,NA,741.78,846.33,1100,1419.2
49,1,MS,10,NaN,NaN,110,110,1,-20.707,149.52,550,869.17
49,4,T1,7,NaN,NaN,307,307,1,335.29,497.61,800,1119.2
49,5,T2,7,NaN,NaN,407,407,1,431.29,571.95,950,1269.2
49,6,T3,7,NaN,NaN,507,507,1,535.29,652.17,1000,1319.2
49,6,T3,7,NaN,NaN,507,507,1,535.29,652.17,1000,1319.2
49,7,T4,6,1089,2000,606,606,NA,629.29,744.19,1000,1319.2
49,7,T4,6,1089,2000,606,606,NA,629.29,744.19,1000,1319.2
49,7,T4,6,1089,2000,606,606,NA,629.29,744.19,1000,1319.2
49,8,T5,6,NaN,NaN,706,706,1,733.29,819.65,1100,1419.2
49,8,T5,6,NaN,NaN,706,706,1,733.29,819.65,1100,1419.2
49,8,T5,6,NaN,NaN,706,706,1,733.29,819.65,1100,1419.2
49,8,T5,6,NaN,NaN,706,706,1,733.29,819.65,1100,1419.2
49,8,T5,6,NaN,NaN,706,706,1,733.29,819.65,1100,1419.2
50,1,MS,10,NaN,NaN,110,110,1,0.40812,170.63,550,869.17
50,4,T1,7,NaN,NaN,307,307,1,356.41,513.09,800,1119.2
50,5,T2,8,NaN,NaN,408,408,1,442.41,560.43,950,1269.2
50,6,T3,6,1091,2000,506,506,NA,562.41,693.98,1000,1319.2
50,6,T3,6,1091,2000,506,506,NA,562.41,693.98,1000,1319.2
50,7,T4,6,NaN,NaN,606,606,1,646.41,755.83,1000,1319.2
50,7,T4,6,NaN,NaN,606,606,1,646.41,755.83,1000,1319.2
50,7,T4,6,NaN,NaN,606,606,1,646.41,755.83,1000,1319.2
50,8,T5,6,NaN,NaN,706,706,1,758.41,836.73,1100,1419.2
50,8,T5,6,NaN,NaN,706,706,1,758.41,836.73,1100,1419.2
50,8,T5,6,NaN,NaN,706,706,1,758.41,836.73,1100,1419.2
50,8,T5,6,NaN,NaN,706,706,1,758.41,836.73,1100,1419.2
50,8,T5,6,NaN,NaN,706,706,1,758.41,836.73,1100,1419.2
51,1,MS,10,NaN,NaN,110,110,1,-9.1063,161.12,550,869.17
51,4,T1,8,NaN,NaN,308,308,1,346.89,483.37,800,1119.2
51,5,T2,7,NaN,NaN,407,407,1,432.89,573.13,950,1269.2
51,6,T3,7,NaN,NaN,507,507,1,532.89,650.41,1000,1319.2
51,6,T3,7,NaN,NaN,507,507,1,532.89,650.41,1000,1319.2
51,7,T4,6,NaN,NaN,606,606,1,646.89,756.16,1000,1319.2
51,7,T4,6,NaN,NaN,606,606,1,646.89,756.16,1000,1319.2
51,7,T4,6,NaN,NaN,606,606,1,646.89,756.16,1000,1319.2
51,8,T5,5,919,2000,705,705,NA,746.89,849.4,1100,1419.2
51,8,T5,5,917,2000,705,705,NA,746.89,849.4,1100,1419.2
51,8,T5,5,917,2000,705,705,NA,746.89,849.4,1100,1419.2
51,8,T5,5,919,2000,705,705,NA,746.89,849.4,1100,1419.2
51,8,T5,5,917,2000,705,705,NA,746.89,849.4,1100,1419.2
52,1,MS,10,NaN,NaN,110,110,1,7.1446,177.37,550,869.17
52,4,T1,8,NaN,NaN,308,308,1,369.14,500.53,800,1119.2
52,5,T2,7,NaN,NaN,407,407,1,453.14,587.98,950,1269.2
52,6,T3,6,1087,2000,506,506,NA,559.14,691.76,1000,1319.2
52,6,T3,6,1087,2000,506,506,NA,559.14,691.76,1000,1319.2
52,7,T4,6,NaN,NaN,606,606,1,649.14,757.69,1000,1319.2
52,7,T4,6,NaN,NaN,606,606,1,649.14,757.69,1000,1319.2
52,7,T4,6,NaN,NaN,606,606,1,649.14,757.69,1000,1319.2
53,1,MS,10,NaN,NaN,110,110,1,6.0774,176.3,550,869.17
53,4,T1,8,NaN,NaN,308,308,1,372.08,502.8,800,1119.2
53,5,T2,7,NaN,NaN,407,407,1,452.08,587.19,950,1269.2
53,6,T3,6,1093,2000,506,506,NA,568.08,697.83,1000,1319.2
53,6,T3,6,1093,2000,506,506,NA,568.08,697.83,1000,1319.2
53,7,T4,6,NaN,NaN,606,606,1,656.08,762.41,1000,1319.2
53,7,T4,6,NaN,NaN,606,606,1,656.08,762.41,1000,1319.2
53,7,T4,6,NaN,NaN,606,606,1,656.08,762.41,1000,1319.2
53,8,T5,6,NaN,NaN,706,706,1,764.08,840.58,1100,1419.2
53,8,T5,6,NaN,NaN,706,706,1,764.08,840.58,1100,1419.2
53,8,T5,6,NaN,NaN,706,706,1,764.08,840.58,1100,1419.2
53,8,T5,6,NaN,NaN,706,706,1,764.08,840.58,1100,1419.2
53,8,T5,6,NaN,NaN,706,706,1,764.08,840.58,1100,1419.2
54,1,MS,10,NaN,NaN,110,110,1,17.924,188.15,550,869.17
54,4,T1,8,NaN,NaN,308,308,1,379.92,508.85,800,1119.2
54,5,T2,7,NaN,NaN,407,407,1,457.92,591.48,950,1269.2
54,6,T3,7,NaN,NaN,507,507,1,561.92,671.69,1000,1319.2
54,6,T3,7,NaN,NaN,507,507,1,561.92,671.69,1000,1319.2
54,7,T4,7,NaN,NaN,607,607,1,661.92,748.97,1000,1319.2
54,7,T4,7,NaN,NaN,607,607,1,661.92,748.97,1000,1319.2
54,7,T4,7,NaN,NaN,607,607,1,661.92,748.97,1000,1319.2
54,8,T5,5,893,2000,705,705,NA,767.92,862.02,1100,1419.2
54,8,T5,5,891,2000,705,705,NA,767.92,862.02,1100,1419.2
54,8,T5,5,891,2000,705,705,NA,767.92,862.02,1100,1419.2
54,8,T5,5,891,2000,705,705,NA,767.92,862.02,1100,1419.2
54,8,T5,5,893,2000,705,705,NA,767.92,862.02,1100,1419.2
55,1,MS,10,NaN,NaN,110,110,1,6.9128,177.14,550,869.17
55,5,T2,8,NaN,NaN,408,408,1,450.91,566.99,800,1119.2
55,6,T3,7,NaN,NaN,507,507,1,556.91,668.02,950,1269.2
55,7,T4,6,NaN,NaN,606,606,1,652.91,760.26,1000,1319.2
55,7,T4,6,NaN,NaN,606,606,1,652.91,760.26,1000,1319.2
56,1,MS,10,NaN,NaN,110,110,1,-5.436,164.79,550,869.17
56,4,T1,7,NaN,NaN,307,307,1,358.56,514.67,800,1119.2
56,5,T2,8,NaN,NaN,408,408,1,440.56,559.01,950,1269.2
56,6,T3,7,NaN,NaN,507,507,1,548.56,661.9,1000,1319.2
56,6,T3,7,NaN,NaN,507,507,1,548.56,661.9,1000,1319.2
56,7,T4,6,NaN,NaN,606,606,1,640.56,751.86,1000,1319.2
56,7,T4,6,NaN,NaN,606,606,1,640.56,751.86,1000,1319.2
56,7,T4,6,NaN,NaN,606,606,1,640.56,751.86,1000,1319.2
56,8,T5,5,977,2000,705,705,NA,734.56,842,1100,1419.2
56,8,T5,5,977,2000,705,705,NA,734.56,842,1100,1419.2
56,8,T5,5,977,2000,705,705,NA,734.56,842,1100,1419.2
56,8,T5,5,975,2000,705,705,NA,734.56,842,1100,1419.2
56,8,T5,5,975,2000,705,705,NA,734.56,842,1100,1419.2
57,1,MS,10,NaN,NaN,110,110,1,4.8034,175.03,550,869.17
57,4,T1,8,NaN,NaN,308,308,1,368.8,500.27,800,1119.2
57,5,T2,8,NaN,NaN,408,408,1,454.8,570,950,1269.2
57,6,T3,7,NaN,NaN,507,507,1,552.8,665.01,1000,1319.2
57,6,T3,7,NaN,NaN,507,507,1,552.8,665.01,1000,1319.2
57,7,T4,6,NaN,NaN,606,606,1,656.8,762.9,1000,1319.2
57,7,T4,6,NaN,NaN,606,606,1,656.8,762.9,1000,1319.2
57,7,T4,6,NaN,NaN,606,606,1,656.8,762.9,1000,1319.2
57,8,T5,6,NaN,NaN,706,706,1,758.8,837,1100,1419.2
57,8,T5,6,NaN,NaN,706,706,1,758.8,837,1100,1419.2
57,8,T5,6,NaN,NaN,706,706,1,758.8,837,1100,1419.2
57,8,T5,6,NaN,NaN,706,706,1,758.8,837,1100,1419.2
57,8,T5,6,NaN,NaN,706,706,1,758.8,837,1100,1419.2
58,1,MS,11,NaN,NaN,111,111,1,-9.0912,148.32,550,845.14
58,4,T1,7,NaN,NaN,307,307,1,346.91,509.54,800,1095.1
58,5,T2,7,NaN,NaN,407,407,1,444.91,585.36,950,1245.1
58,6,T3,7,NaN,NaN,507,507,1,534.91,655.3,1000,1295.1
58,6,T3,7,NaN,NaN,507,507,1,534.91,655.3,1000,1295.1
58,7,T4,7,NaN,NaN,607,607,1,604.91,710.58,1000,1295.1
58,7,T4,7,NaN,NaN,607,607,1,604.91,710.58,1000,1295.1
58,7,T4,7,NaN,NaN,607,607,1,604.91,710.58,1000,1295.1
58,8,T5,6,997,2000,706,706,NA,696.91,799.01,1100,1395.1
58,8,T5,6,997,2000,706,706,NA,696.91,799.01,1100,1395.1
58,8,T5,6,997,2000,706,706,NA,696.91,799.01,1100,1395.1
58,8,T5,6,997,2000,706,706,NA,696.91,799.01,1100,1395.1
58,8,T5,6,997,2000,706,706,NA,696.91,799.01,1100,1395.1
59,1,MS,11,NaN,NaN,111,111,1,0.80489,158.21,550,845.14
59,4,T1,7,NaN,NaN,307,307,1,356.8,516.8,800,1095.1
59,5,T2,7,NaN,NaN,407,407,1,456.8,594.08,950,1245.1
59,6,T3,7,NaN,NaN,507,507,1,548.8,665.49,1000,1295.1
59,6,T3,7,NaN,NaN,507,507,1,548.8,665.49,1000,1295.1
59,7,T4,6,1033,2000,606,606,NA,620.8,742.52,1000,1295.1
59,7,T4,6,1033,2000,606,606,NA,620.8,742.52,1000,1295.1
59,7,T4,6,1035,2000,606,606,NA,620.8,742.52,1000,1295.1
59,8,T5,5,959,2000,705,705,NA,688.8,819.67,1100,1395.1
59,8,T5,5,959,2000,705,705,NA,688.8,819.67,1100,1395.1
59,8,T5,5,959,2000,705,705,NA,688.8,819.67,1100,1395.1
59,8,T5,5,959,2000,705,705,NA,688.8,819.67,1100,1395.1
59,8,T5,5,959,2000,705,705,NA,688.8,819.67,1100,1395.1
59,9,T6,5,877,2000,805,805,NA,834.8,913.19,1200,1495.1
59,9,T6,5,853,2000,805,805,NA,834.8,913.19,1200,1495.1
59,9,T6,5,853,2000,805,805,NA,834.8,913.19,1200,1495.1
59,9,T6,5,853,2000,805,805,NA,834.8,913.19,1200,1495.1
59,9,T6,5,851,2000,805,805,NA,834.8,913.19,1200,1495.1
59,9,T6,5,851,2000,805,805,NA,834.8,913.19,1200,1495.1
59,9,T6,5,875,2000,805,805,NA,834.8,913.19,1200,1495.1
59,9,T6,5,877,2000,805,805,NA,834.8,913.19,1200,1495.1
60,1,MS,11,NaN,NaN,111,111,1,0.51779,157.93,550,845.14
60,4,T1,8,NaN,NaN,308,308,1,358.52,495.26,800,1095.1
60,5,T2,8,NaN,NaN,408,408,1,450.52,569.62,950,1245.1
60,6,T3,6,1063,2000,506,506,NA,536.52,680.47,1000,1295.1
60,6,T3,6,1063,2000,506,506,NA,536.52,680.47,1000,1295.1
60,7,T4,6,1039,2000,606,606,NA,622.52,743.69,1000,1295.1
60,7,T4,6,1039,2000,606,606,NA,622.52,743.69,1000,1295.1
60,7,T4,6,1039,2000,606,606,NA,622.52,743.69,1000,1295.1
60,9,T6,5,887,2000,805,805,NA,826.52,908.22,1100,1395.1
60,9,T6,5,889,2000,805,805,NA,826.52,908.22,1100,1395.1
60,9,T6,5,889,2000,805,805,NA,826.52,908.22,1100,1395.1
60,9,T6,5,887,2000,805,805,NA,826.52,908.22,1100,1395.1
60,9,T6,5,889,2000,805,805,NA,826.52,908.22,1100,1395.1
61,1,MS,11,NaN,NaN,111,111,1,1.0004,158.41,550,845.14
61,4,T1,8,NaN,NaN,308,308,1,361,497.18,800,1095.1
61,5,T2,7,NaN,NaN,407,407,1,451,589.82,950,1245.1
61,6,T3,7,NaN,NaN,507,507,1,535,655.37,1000,1295.1
61,6,T3,7,NaN,NaN,507,507,1,535,655.37,1000,1295.1
61,7,T4,6,1029,2000,606,606,NA,617,739.94,1000,1295.1
61,7,T4,6,1031,2000,606,606,NA,617,739.94,1000,1295.1
61,7,T4,6,1029,2000,606,606,NA,617,739.94,1000,1295.1
61,8,T5,6,989,2000,706,706,NA,701,801.79,1100,1395.1
61,8,T5,6,989,2000,706,706,NA,701,801.79,1100,1395.1
61,8,T5,6,989,2000,706,706,NA,701,801.79,1100,1395.1
