id_dim,index_rel_phytomer,L_blade,W_blade,L_sheath,W_sheath,L_internode,W_internode
4070,0.125,8.95315535974,0.381,3.22024780962,0.4,0.0,0.0
4070,0.25,10.1477035652,0.538926985714,3.72734402993,0.407399371429,0.0,0.0
4070,0.375,12.241635065,0.696853971429,5.37577331329,0.414798742857,0.0,0.0
4070,0.5,14.893059718,0.854780957143,7.88014797602,0.422198114286,1.02389696023,0.23635556
4070,0.625,17.2125989334,1.01270794286,9.66032934588,0.429597485714,4.02926402129,0.284133336667
4070,0.75,17.3852730375,1.17063492857,10.0051785535,0.436996857143,8.33346325463,0.331911113333
4070,0.875,12.2223726449,1.32856191429,13.4875423119,0.444396228571,14.5776900151,0.37968889
4070,1.0,10.736044,1.4864889,15.054444,0.4517956,15.15503556,0.427466666667
4080,0.111111111111,9.00229856788,0.381,3.2354779873,0.4,0.0,0.0
4080,0.222222222222,10.074294361,0.5191861125,3.68483998794,0.40647445,0.0,0.0
4080,0.333333333333,11.8659771298,0.657372225,5.03588220753,0.4129489,0.0,0.0
4080,0.444444444444,14.1685135384,0.7955583375,7.20757119231,0.41942335,0.0,0.0
4080,0.555555555556,16.4655958077,0.93374445,9.17759375416,0.4258978,3.03746413202,0.23635556
4080,0.666666666667,17.7318185562,1.0719305625,9.91934900554,0.43237225,5.8082090728,0.308022225
4080,0.777777777778,16.1965188388,1.210116675,10.4494074918,0.4388467,10.9178465598,0.37968889
4080,0.888888888889,10.736044,1.3483027875,15.054444,0.44532115,15.15503556,0.451355555
4080,1.0,10.736044,1.4864889,15.054444,0.4517956,15.15503556,0.52302222
4090,0.1,9.04480688203,0.381,3.24839083888,0.4,0.0,0.0
4090,0.2,10.016882152,0.5038321,3.65259976804,0.405755066667,0.0,0.0
4090,0.3,11.5771758295,0.6266642,4.78384683135,0.411510133333,0.0,0.0
4090,0.4,13.590111703,0.7494963,6.65539145361,0.4172652,0.0,0.0
4090,0.5,15.7358087902,0.8723284,8.6119218214,0.423020266667,2.20078923249,0.23635556
4090,0.6,17.3948996703,0.9951605,9.75825256365,0.428775333333,4.38305260566,0.284133336667
4090,0.7,17.5149945427,1.1179926,9.97817017703,0.4345304,7.86334817534,0.331911113333
4090,0.8,14.458791013,1.2408247,11.5434261958,0.440285466667,13.0309851285,0.37968889
4090,0.9,10.736044,1.3636568,15.054444,0.446040533333,15.15503556,0.427466666667
4090,1.0,10.736044,1.4864889,15.054444,0.4517956,15.15503556,0.475244443333
5010,0.125,14.5327923162,0.381,7.54940937398,0.4,0.0,0.0
5010,0.25,16.200895526,0.538926985714,8.9813982885,0.407399371429,2.73899641124,0.23635556
5010,0.375,17.4346805196,0.696853971429,9.77837100595,0.414798742857,4.47481886074,0.2721888925
5010,0.5,17.6597121581,0.854780957143,9.95345364749,0.422198114286,7.14814805763,0.308022225
5010,0.625,16.0581976577,1.01270794286,10.5197113047,0.429597485714,11.1324590318,0.3438555575
5010,0.75,11.5130622248,1.17063492857,14.205261985,0.436996857143,14.8859579921,0.37968889
5010,0.875,10.736044,1.32856191429,15.054444,0.444396228571,15.15503556,0.4155222225
5010,1.0,10.736044,1.4864889,15.054444,0.4517956,15.15503556,0.451355555
5020,0.125,14.5327923162,0.381,7.54940937398,0.4,0.0,0.0
5020,0.25,16.200895526,0.538926985714,8.9813982885,0.407399371429,2.73899641124,0.23635556
5020,0.375,17.4346805196,0.696853971429,9.77837100595,0.414798742857,4.47481886074,0.2721888925
