Epos,axe_id,Gpo,numphy,Ll,LcIndex,SGv,Lv,LsenShrink,Lr,SGl,Esen,SEl,Ginc,TT,Gsen,L_shape,Gd,Laz,Linc,Slv,plant,El,SLsen,Lsen,Lpos,Lpo,Epo,SEsen,Lw_shape,Gv,Gl,SGsen,Ed,refplant_id,SLl,Einc,Gpos,LcType,Ev,SEv,ms_insertion
2.0,MS,1.0,1,9.266666667,1.0,3.70416393325,9.266666667,0.5,0.0,3.70416393325,0.0,0.0,0.0,800.0,2.94768,9.266666667,0.4,145.457970416,1.0,2.86085676025,1,0.0,1.42612086373,9.266666667,2.0,1.0,1.0,0.0,0.381001176,2.94768,2.94768,3.70416393325,0.0,1.0,2.85224172745,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,2,9.20000000013,1.0,0.0,9.20000000013,0.5,0.0,3.38897422613,0.0,0.0,0.0,800.0,2.6968600005,9.20000000013,0.4,182.613607876,1.0,2.77644257694,1,0.0,1.38404087227,9.20000000013,2.0,1.0,1.0,0.0,0.372438537017,0.0,2.6968600005,3.38897422613,0.0,1.0,2.76808174455,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,3,7.55000000495,1.0,0.318054838665,7.55000000495,0.5,0.0,3.7070290648,0.0,0.0,0.0,800.0,1.3230123833,7.55000000495,0.4,175.075220005,1.0,2.76998494903,1,0.0,1.3808217814,7.55000000495,2.0,1.0,1.0,0.0,0.452776836759,0.253099998739,2.94995999924,1.6625463936,0.0,1.0,2.7616435628,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,4,9.299999993,0.0,0.763482410946,9.299999993,0.5,0.0,4.47051147575,0.0,0.0,0.0,800.0,0.0,9.299999993,0.4,175.030075999,1.0,4.14175855982,1,0.0,2.06464314353,9.299999993,2.0,1.0,1.0,0.0,0.549611199613,0.607559998329,3.55751999757,0.0,0.0,1.0,4.12928628706,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,5,10.3499999948,0.0,0.0790550401936,10.3499999948,0.5,0.0,4.54956651594,0.0,0.0,0.0,800.0,0.0,10.3499999948,0.4,176.948647187,1.0,5.55264575437,1,0.0,0.883612021949,4.64181824966,2.0,1.0,1.0,0.0,0.603818699729,0.0629100021157,3.62042999969,0.0,0.0,1.0,5.04874434794,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,6,11.300000014,84.0,1.38257772677,11.300000014,0.5,0.0,6.49249918686,0.0,1.09712865293e-17,0.0,800.0,0.0,11.300000014,0.449266667056,179.783003917,1.0,7.23844219812,1,2.00130050365e-09,0.0,0.0,2.0,1.0,1.0,0.0,0.792921501896,0.979570021816,4.6000000195,0.0,1.74499979392e-09,1.0,7.23844219812,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,7,14.1000000152,61.0,6.01791185528,14.1000000152,0.5,0.0,12.295015566,0.0,0.285512767836,0.0,800.0,0.0,14.1000000152,0.460426471033,152.142286082,1.0,13.7068242386,1,0.260405549095,0.0,0.0,2.0,1.0,1.0,0.0,1.17217650049,4.16040553319,8.5000000036,0.0,0.349,1.0,13.7068242386,0.0,2.0,5.0,0.0,0.0,0.0
2.0,MS,1.0,8,17.9000000018,3.0,1.54219438238,17.9000000018,0.5,0.0,13.8441191772,0.0,0.161318412216,0.0,800.0,0.0,17.9000000018,0.468799999943,188.725458956,1.0,18.6745393662,1,0.147132508392,0.0,0.0,2.0,1.0,1.0,0.0,1.29570200014,1.04713250509,9.4000000003,0.0,0.349000000021,1.0,18.6745393662,0.0,2.0,4.0,0.0,0.0,0.0
2.0,MS,1.0,9,15.1804504056,14.0,0.0,6.82758291041,0.5,0.0,0.0,0.0,0.0,0.0,800.0,0.0,18.4999999966,0.449966666996,189.212103537,0.369058535766,5.61171626957,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.3435687503,0.0,0.0,0.0,0.356000000024,1.0,16.4147018105,0.0,2.0,3.0,0.0,0.0,0.0
2.0,MS,1.0,10,1.1298596751,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,800.0,0.0,16.7999999936,0.447844444005,193.23660335,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.49280699997,0.0,0.0,0.0,0.368000000006,1.0,1.33768071325,0.0,2.0,2.0,0.0,0.0,0.0
