Epos,axe_id,Gpo,numphy,Ll,LcIndex,SGv,Lv,LsenShrink,Lr,SGl,Esen,SEl,Ginc,TT,Gsen,L_shape,Gd,Laz,Linc,Slv,plant,El,SLsen,Lsen,Lpos,Lpo,Epo,SEsen,Lw_shape,Gv,Gl,SGsen,Ed,refplant_id,SLl,Einc,Gpos,LcType,Ev,SEv,ms_insertion
2.0,MS,1.0,1,9.266666667,1.0,3.70416393325,9.266666667,0.5,0.0,3.70416393325,0.0,0.0,0.0,500.0,0.0,9.266666667,0.4,145.457970416,1.0,2.93335818295,1,0.0,1.06291661184,7.14857143496,2.0,1.0,1.0,0.0,0.381001176,2.94768,2.94768,0.0,0.0,1.0,2.85224172745,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,2,9.20000000013,1.0,0.0,9.20000000013,0.5,0.0,3.38897422613,0.0,0.0,0.0,500.0,0.0,9.20000000013,0.4,182.613607876,1.0,2.76808174455,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.372438537017,0.0,2.6968600005,0.0,0.0,1.0,2.76808174455,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,3,7.55000000495,1.0,0.318054838665,7.55000000495,0.5,0.0,3.7070290648,0.0,0.0,0.0,500.0,0.0,7.55000000495,0.4,175.075220005,1.0,2.7616435628,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.452776836759,0.253099998739,2.94995999924,0.0,0.0,1.0,2.7616435628,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,4,9.299999993,0.0,0.763482410946,9.299999993,0.5,0.0,4.47051147575,0.0,0.0,0.0,500.0,0.0,9.299999993,0.4,175.030075999,1.0,4.12928628706,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.549611199613,0.607559998329,3.55751999757,0.0,0.0,1.0,4.12928628706,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,5,10.3499999948,0.0,0.0790550401936,10.3499999948,0.5,0.142277910627,4.54956651594,0.0,0.0,0.0,500.0,0.0,10.3499999948,0.4,176.948647187,1.0,5.04874434794,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.603818699729,0.0629100021157,3.62042999969,0.0,0.0,1.0,5.04874434794,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,6,8.39974964766,84.0,0.0,4.63704173735,0.5,0.0,0.0,0.0,0.0,0.0,500.0,0.0,11.300000014,0.449266667056,179.783003917,0.410357675363,2.56821727137,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.792921501896,0.0,0.0,0.0,1.74499979392e-09,1.0,5.38062851575,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,7,0.639266770167,61.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,500.0,0.0,14.1000000152,0.460426471033,152.142286082,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.17217650049,0.0,0.0,0.0,0.349,1.0,0.621440939772,0.0,2.0,5.0,0.0,0.0,0.0
2.0,MS,1.0,8,0.0,3.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,500.0,0.0,17.9000000018,0.468799999943,188.725458956,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.29570200014,0.0,0.0,0.0,0.349000000021,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0
2.0,MS,1.0,9,0.0,14.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,500.0,0.0,18.4999999966,0.449966666996,189.212103537,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.3435687503,0.0,0.0,0.0,0.356000000024,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
2.0,MS,1.0,10,0.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,500.0,0.0,16.7999999936,0.447844444005,193.23660335,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.49280699997,0.0,0.0,0.0,0.368000000006,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
2.0,MS,1.0,11,0.0,4.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,500.0,0.0,10.4,0.452445455,183.132459163,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.464294,0.0,0.0,0.0,0.374,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
4.0,MS,1.0,12,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4.0,MS,1.0,13,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.28313366961,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4.0,MS,1.0,14,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.28313366961,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2.0,T1,1.0,1,6.6,21.0,3.20356999346,6.6,0.5,0.147540000502,3.20356999346,0.0,0.0,0.0,500.0,0.0,6.6,0.4,75.0,1.0,1.69262139577,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.3092368,2.54932,2.54932,0.0,0.0,1.0,1.69262139577,3.0,2.0,5.0,0.0,0.0,1.0
2.0,T1,1.0,2,9.2,45.0,0.49501447061,9.2,0.5,0.468765913476,3.88398869674,0.0,0.0,0.0,500.0,0.0,9.2,0.4,188.774333945,1.0,3.15579762902,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.4260196,0.393919999498,3.09078,0.0,0.0,1.0,3.15579762902,0.0,2.0,4.0,0.0,0.0,1.0
2.0,T1,1.0,3,8.57931385236,18.0,0.0,5.01976793889,0.5,0.0,0.0,0.0,0.0,0.0,500.0,0.0,9.9,0.4,154.014789141,0.507047266554,1.82210359912,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.522317,0.0,0.0,0.0,0.0,1.0,3.60641053585,0.0,2.0,3.0,0.0,0.0,1.0
2.0,T1,1.0,4,1.7816081291,4.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,500.0,0.0,11.3,0.4,205.529518942,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.661234,0.0,0.0,0.0,0.0,1.0,0.934311416906,0.0,2.0,2.0,0.0,0.0,1.0
2.0,T1,1.0,5,0.0,11.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,500.0,0.0,17.14,0.4,177.911789292,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.05837932,0.0,0.0,0.0,0.2585,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
4.0,T1,1.0,6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
