"age","x","y","lindex"
0,0,0,1
0,-0.000335044547892565,0.0203087846282308,1
0,-0.00040982407980363,0.0411142750578615,1
0,-0.000217764018096727,0.0620044274790953,1
0,0.000239743634966293,0.0828863237089098,1
0,0.000917212582636301,0.103778907618786,1
0,0.00178640895153175,0.124682988645513,1
0,0.00282599571925887,0.145584578936469,1
0,0.00402400665091114,0.166469079288983,1
0,0.00536675545111397,0.187333191028146,1
0,0.00684686357730443,0.208167783098159,1
0,0.00845223266874904,0.228968382216451,1
0,0.0101746087698374,0.249735967827371,1
0,0.0120101018464274,0.270467966049411,1
0,0.0139582705957468,0.291157078779981,1
0,0.0160183173807236,0.311793187560885,1
0,0.0181843559361649,0.332367393937458,1
0,0.0204517881358269,0.35287483221294,1
0,0.0228243005132846,0.373312963015067,1
0,0.0253058486833401,0.393679897234841,1
0,0.0278918801682758,0.41398202584531,1
0,0.0305702330890199,0.434230999771925,1
0,0.0333358779409941,0.454427445437675,1
0,0.036201051639067,0.474566851439543,1
0,0.0391679999330259,0.494648297655072,1
0,0.042230115316818,0.514679233182627,1
0,0.04539485048534,0.534658126861718,1
0,0.0486392623562061,0.554580753691086,1
0,0.0519117319275685,0.574467465361933,1
0,0.0551830926209756,0.594322910563648,1
0,0.0585036093022219,0.614097582294829,1
0,0.0618797611571719,0.633800664497759,1
0,0.0652758566489065,0.653473580365811,1
0,0.0686934227097938,0.673103778859079,1
0,0.0722502317180818,0.692626056635774,1
0,0.0759579192877404,0.712034182245384,1
0,0.0798554487182238,0.73130730020818,1
0,0.0839624973164436,0.750437605956603,1
0,0.0882362150657811,0.769425466338549,1
0,0.0926531532059093,0.788280939620214,1
0,0.0971863764160593,0.80700888397853,1
0,0.101783564316996,0.825618742907995,1
0,0.106393228005199,0.844097320053357,1
0,0.111035510025263,0.862436125108745,1
0,0.115701231755049,0.880633404961848,1
0,0.120431769445432,0.89867790853347,1
0,0.125206343090847,0.916565548365201,1
0,0.129990863250473,0.934278265026637,1
0,0.1347075301496,0.951922234931413,1
0,0.139366141795412,0.969390463565581,1
0,0.14377948181851,0.986514148133786,1
0.5,0,0,1
0.5,0.00247687285198016,0.0207596393387872,1
0.5,0.00533832119559542,0.0419190898442185,1
0.5,0.00850631747148555,0.0630840928073365,1
0.5,0.0119551455200981,0.0841748209902586,1
0.5,0.0156359695243294,0.10521058700762,1
0.5,0.0195161493679892,0.126190849047006,1
0.5,0.0235649364591141,0.147106933334815,1
0.5,0.0277680866870358,0.167949904349998,1
0.5,0.0321179250702586,0.188714144513093,1
0.5,0.0366029053801463,0.209395611394706,1
0.5,0.0412054362798362,0.22999688340506,1
