Epos,axe_id,Gpo,numphy,Ll,LcIndex,SGv,Lv,LsenShrink,Lr,SGl,Esen,SEl,Ginc,TT,Gsen,L_shape,Gd,Laz,Linc,Slv,plant,El,SLsen,Lsen,Lpos,Lpo,Epo,SEsen,Lw_shape,Gv,Gl,SGsen,Ed,refplant_id,SLl,Einc,Gpos,LcType,Ev,SEv,ms_insertion
2.0,MS,1.0,1,9.266666667,1.0,3.70416393325,9.266666667,0.5,0.0,3.70416393325,0.0,0.0,0.0,700.0,2.94768,9.266666667,0.4,145.457970416,1.0,2.86085676025,1,0.0,1.42612086373,9.266666667,2.0,1.0,1.0,0.0,0.381001176,2.94768,2.94768,3.70416393325,0.0,1.0,2.85224172745,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,2,9.20000000013,1.0,0.0,9.20000000013,0.5,0.0,3.38897422613,0.0,0.0,0.0,700.0,1.69516915156,9.20000000013,0.4,182.613607876,1.0,2.77644257694,1,0.0,1.38404087227,9.20000000013,2.0,1.0,1.0,0.0,0.372438537017,0.0,2.6968600005,2.13021238125,0.0,1.0,2.76808174455,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,3,7.55000000495,1.0,0.318054838665,7.55000000495,0.5,0.0,3.7070290648,0.0,0.0,0.0,700.0,0.0,7.55000000495,0.4,175.075220005,1.0,2.76998494903,1,0.0,1.3808217814,7.55000000495,2.0,1.0,1.0,0.0,0.452776836759,0.253099998739,2.94995999924,0.0,0.0,1.0,2.7616435628,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,4,9.299999993,0.0,0.763482410946,9.299999993,0.5,0.0,4.47051147575,0.0,0.0,0.0,700.0,0.0,9.299999993,0.4,175.030075999,1.0,4.37103580852,1,0.0,1.18082204617,5.84571431024,2.0,1.0,1.0,0.0,0.549611199613,0.607559998329,3.55751999757,0.0,0.0,1.0,4.12928628706,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,5,10.3499999948,0.0,0.0790550401936,10.3499999948,0.5,0.0,4.54956651594,0.0,0.0,0.0,700.0,0.0,10.3499999948,0.4,176.948647187,1.0,5.04874434794,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.603818699729,0.0629100021157,3.62042999969,0.0,0.0,1.0,5.04874434794,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,6,11.300000014,84.0,1.38257772577,11.300000014,0.5,0.0,6.49249918686,0.0,7.07693633081e-18,0.0,700.0,0.0,11.300000014,0.449266667056,179.783003917,1.0,7.23844219812,1,1.29092209973e-09,0.0,0.0,2.0,1.0,1.0,0.0,0.792921501896,0.979570021105,4.6000000195,0.0,1.74499979392e-09,1.0,7.23844219812,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,7,14.1000000152,61.0,5.6673199393,14.1000000152,0.5,0.0,12.295015566,0.0,0.0197665816937,0.0,700.0,0.0,14.1000000152,0.460426471033,152.142286082,1.0,13.7068242386,1,0.0180283620893,0.0,0.0,2.0,1.0,1.0,0.0,1.17217650049,3.91802834619,8.5000000036,0.0,0.349,1.0,13.7068242386,0.0,2.0,5.0,0.0,0.0,0.0
2.0,MS,1.0,8,14.6746966373,3.0,0.0,7.55233836166,0.5,0.0,0.0,0.0,0.0,0.0,700.0,0.0,17.9000000018,0.468799999943,188.725458956,0.421918344185,6.50547502301,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.29570200014,0.0,0.0,0.0,0.349000000021,1.0,15.3096759784,0.0,2.0,4.0,0.0,0.0,0.0
2.0,MS,1.0,9,1.05097090881,14.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,700.0,0.0,18.4999999966,0.449966666996,189.212103537,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.3435687503,0.0,0.0,0.0,0.356000000024,1.0,1.13642043672,0.0,2.0,3.0,0.0,0.0,0.0
2.0,MS,1.0,10,0.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,700.0,0.0,16.7999999936,0.447844444005,193.23660335,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.49280699997,0.0,0.0,0.0,0.368000000006,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
2.0,MS,1.0,11,0.0,4.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,700.0,0.0,10.4,0.452445455,183.132459163,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.464294,0.0,0.0,0.0,0.374,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
4.0,MS,1.0,12,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4.0,MS,1.0,13,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.28313366961,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4.0,MS,1.0,14,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.28313366961,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2.0,T1,1.0,1,6.6,21.0,3.20356999346,6.6,0.5,0.147540000502,3.20356999346,0.0,0.0,0.0,700.0,0.0,6.6,0.4,75.0,1.0,1.59618224385,1,0.0,0.846310697885,6.6,2.0,1.0,1.0,0.0,0.3092368,2.54932,2.54932,0.0,0.0,1.0,1.69262139577,3.0,2.0,5.0,0.0,0.0,1.0
2.0,T1,1.0,2,9.2,45.0,0.49501447061,9.2,0.5,0.0,3.88398869674,0.0,0.0,0.0,700.0,0.0,9.2,0.4,188.774333945,1.0,3.21221039897,1,0.0,0.00363565746188,0.198918918919,2.0,1.0,1.0,0.0,0.4260196,0.393919999498,3.09078,0.0,0.0,1.0,3.15579762902,0.0,2.0,4.0,0.0,0.0,1.0
2.0,T1,1.0,3,9.9,18.0,1.47651084808,9.9,0.5,0.0,5.36049954482,0.0,0.0,0.0,700.0,0.0,9.9,0.4,154.014789141,1.0,4.16157572963,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.522317,1.17497,4.26575,0.0,0.0,1.0,4.16157572963,0.0,2.0,3.0,0.0,0.0,1.0
2.0,T1,1.0,4,11.3,4.0,1.63299986134,11.3,0.5,1.51577176187,6.99349940616,0.0,0.0,0.0,700.0,0.0,11.3,0.4,205.529518942,1.0,5.92594905614,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.661234,1.2995,5.56525,0.0,0.0,1.0,5.92594905614,0.0,2.0,2.0,0.0,0.0,1.0
2.0,T1,1.0,5,14.7636191737,11.0,0.0,7.68259741182,0.5,0.0,0.0,0.0,0.0,0.0,700.0,0.0,17.14,0.4,177.911789292,0.44822622006,4.72588457172,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.05837932,0.0,0.0,0.0,0.2585,1.0,11.7268612252,0.0,2.0,1.0,0.0,0.0,1.0
4.0,T1,1.0,6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
4.0,T1,1.0,7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
4.0,T1,1.0,8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
