1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	22.7694	2.79391818	3.6059714	1.0087953	0.0166676	0.986202	3.11897	18.8971	0.00306068	0.38372277	0.2698489	1.26754058	1.48146
-1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	24.005	3.3977694	4.1917928	1.2500949	0.0348361	1.204464	7.67011	31.0358	0.006113	0.3610083	0.2750647	1.1260179	1.56006
1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	24.877	3.136537303	4.014615912	1.224391993	0.0215886	1.205007	4.00131	22.0684	0.003796704	0.34648788	0.2291101	1.21793794	1.49701
-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	24.3582	3.45588187	4.12300621	1.23972908	0.0361534	0.984841	5.18015	34.8082	0.00613532	0.34112133	0.2331764	1.20697174	1.59188
1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	-1.00000	1.00000	1.00000	-1.00000	25.1644	3.23573762	3.88920492	1.23478095	0.0226091	0.9856692	3.84635	24.4945	0.00400992	0.36717526	0.2720143	1.1400454	1.54729
-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	23.6837	3.27553841	4.30283393	1.04451959	0.0328385	1.204587	7.24568	31.1625	0.00576948	0.35082869	0.2747283	1.17485386	1.58307
1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	-1.00000	1.00000	24.5042	3.040392852	4.136953654	1.011225078	0.0203764	1.205135	3.73185	23.3516	0.003624784	0.35568128	0.2280444	1.16509134	1.48799
-1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	24.3667	3.31801261	4.17938337	1.25677748	0.0357363	1.2042	5.17154	34.5483	0.00604116	0.32303056	0.2751027	1.23572857	1.56532
1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	1.00000	-1.00000	-1.00000	1.00000	25.1583	3.15010386	3.95067399	1.22425834	0.0228429	1.205018	3.87218	25.7719	0.00410864	0.38536346	0.2302211	1.11168029	1.52837
-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	-1.00000	-1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	23.8435	3.12108292	4.4673669	1.23755148	0.0329434	0.9849572	6.6319	36.0288	0.00587752	0.32972402	0.2314259	1.16054157	1.50921
