5,7,T2.0,4,913.0044167,1513.004417,606,606,NA,330.60,485.38,882.36,1482.36
6,0,MS,12,NaN,NaN,112,112,1.00,-41.39,83.66,456.31,1056.31
6,4,T1,9,NaN,NaN,309,309,1.00,155.61,292.41,646.01,1246.01
6,5,T2,8,NaN,NaN,408,408,1.00,258.29,368.73,680.40,1280.40
6,6,T3,4,682.5967917,1282.596792,507,507,NA,344.61,436.00,725.73,1325.73
6,6,T1.0,4,682.5967917,1282.596792,507,507,NA,344.61,436.00,725.73,1325.73
6,7,T4,2,630.2119167,1230.211917,606,606,NA,362.28,517.06,914.04,1514.04
6,7,T1.1,2,630.2119167,1230.211917,606,606,NA,362.28,517.06,914.04,1514.04
6,7,T2.0,2,630.2119167,1230.211917,606,606,NA,362.28,517.06,914.04,1514.04
7,0,MS,12,NaN,NaN,112,112,1.00,-29.76,95.28,467.93,1067.93
7,4,T1,9,NaN,NaN,309,309,1.00,143.24,280.04,633.64,1233.64
7,5,T2,7,NaN,NaN,408,408,1.00,262.73,373.17,684.84,1284.84
7,6,T3,4,682.5967917,1282.596792,507,507,NA,325.79,417.18,706.91,1306.91
7,6,T1.0,4,682.5967917,1282.596792,507,507,NA,325.79,417.18,706.91,1306.91
7,7,T4,1,550.0637917,1150.063792,606,606,NA,359.70,514.49,911.47,1511.47
7,7,T1.1,1,550.0637917,1150.063792,606,606,NA,359.70,514.49,911.47,1511.47
7,7,T2.0,1,550.0637917,1150.063792,606,606,NA,359.70,514.49,911.47,1511.47
8,0,MS,11,NaN,NaN,111,111,1.00,-79.83,51.78,429.52,1029.52
8,4,T1,9,NaN,NaN,309,309,1.00,160.60,297.40,651.00,1251.00
8,5,T2,8,NaN,NaN,408,408,1.00,256.90,367.34,679.01,1279.01
8,6,T3,6,913.0044167,1513.004417,507,507,NA,385.63,477.02,766.76,1366.76
8,6,T1.0,6,913.0044167,1513.004417,507,507,NA,385.63,477.02,766.76,1366.76
8,7,T4,2,630.2119167,1230.211917,606,606,NA,407.31,562.09,959.07,1559.07
8,7,T1.1,2,630.2119167,1230.211917,606,606,NA,407.31,562.09,959.07,1559.07
8,7,T2.0,2,630.2119167,1230.211917,606,606,NA,407.31,562.09,959.07,1559.07
9,0,MS,11,NaN,NaN,111,111,1.00,-98.43,33.17,410.91,1010.91
9,4,T1,9,NaN,NaN,309,309,1.00,170.91,307.71,661.31,1261.31
9,5,T2,8,NaN,NaN,408,408,1.00,265.60,376.04,687.72,1287.72
9,6,T3,6,NaN,NaN,507,507,1.00,407.03,498.42,788.15,1388.15
9,6,T1.0,6,NaN,NaN,507,507,1.00,407.03,498.42,788.15,1388.15
9,7,T4,4,744.3771667,1344.377167,606,606,NA,343.38,498.16,895.14,1495.14
9,7,T1.1,4,744.3771667,1344.377167,606,606,NA,343.38,498.16,895.14,1495.14
9,7,T2.0,4,744.3771667,1344.377167,606,606,NA,343.38,498.16,895.14,1495.14
10,0,MS,12,NaN,NaN,112,112,1.00,-90.47,34.58,407.22,1007.22
10,4,T1,9,NaN,NaN,309,309,1.00,156.18,292.98,646.59,1246.59
10,5,T2,8,NaN,NaN,408,408,1.00,268.35,378.79,690.46,1290.46
10,6,T3,5,841.133625,1441.133625,507,507,NA,404.11,495.50,785.23,1385.23
10,6,T1.0,5,841.133625,1441.133625,507,507,NA,404.11,495.50,785.23,1385.23
10,7,T4,2,682.5967917,1282.596792,606,606,NA,415.86,570.64,967.62,1567.62
10,7,T1.1,2,682.5967917,1282.596792,606,606,NA,415.86,570.64,967.62,1567.62
10,7,T2.0,2,682.5967917,1282.596792,606,606,NA,415.86,570.64,967.62,1567.62
11,0,MS,11,NaN,NaN,111,111,1.00,-40.34,91.27,469.00,1069.00
11,4,T1,9,NaN,NaN,309,309,1.00,144.37,281.17,634.77,1234.77
11,5,T2,8,NaN,NaN,408,408,1.00,235.65,346.09,657.76,1257.76
11,6,T3,4,682.5967917,1282.596792,507,507,NA,328.76,420.15,709.88,1309.88
11,6,T1.0,4,682.5967917,1282.596792,507,507,NA,328.76,420.15,709.88,1309.88
12,0,MS,11,NaN,NaN,111,111,1.00,-19.96,111.65,489.38,1089.38
12,4,T1,5,630.2119167,1230.211917,309,309,NA,120.98,257.78,611.38,1211.38
12,5,T2,8,NaN,NaN,408,408,1.00,232.16,342.60,654.27,1254.27
12,6,T3,3,630.2119167,1230.211917,507,507,NA,333.10,424.49,714.22,1314.22
12,6,T1.0,3,630.2119167,1230.211917,507,507,NA,333.10,424.49,714.22,1314.22
12,7,T4,2,682.5967917,1282.596792,606,606,NA,374.24,529.02,926.00,1526.00
12,7,T1.1,2,682.5967917,1282.596792,606,606,NA,374.24,529.02,926.00,1526.00
12,7,T2.0,2,682.5967917,1282.596792,606,606,NA,374.24,529.02,926.00,1526.00
13,0,MS,12,NaN,NaN,112,112,1.00,-27.15,97.90,470.55,1070.55
13,4,T1,9,NaN,NaN,309,309,1.00,151.10,287.90,641.50,1241.50
13,5,T2,4,550.0637917,1150.063792,408,408,NA,251.28,361.72,673.39,1273.39
13,6,T3,6,913.0044167,1513.004417,507,507,NA,335.27,426.66,716.39,1316.39
13,6,T1.0,6,913.0044167,1513.004417,507,507,NA,335.27,426.66,716.39,1316.39
14,0,MS,11,NaN,NaN,111,111,1.00,-20.26,111.35,489.09,1089.09
14,4,T1,4,550.0637917,1150.063792,309,309,NA,163.89,300.69,654.29,1254.29
14,5,T2,5,682.5967917,1282.596792,408,408,NA,236.79,347.23,658.90,1258.90
14,6,T3,3,682.5967917,1282.596792,507,507,NA,384.99,476.38,766.11,1366.11
14,6,T1.0,3,682.5967917,1282.596792,507,507,NA,384.99,476.38,766.11,1366.11
15,0,MS,11,NaN,NaN,111,111,1.00,-41.12,90.49,468.22,1068.22
15,4,T1,9,NaN,NaN,309,309,1.00,145.48,282.29,635.89,1235.89
15,5,T2,8,NaN,NaN,408,408,1.00,247.67,358.11,669.79,1269.79
15,6,T3,7,NaN,NaN,507,507,1.00,340.67,432.06,721.79,1321.79
15,6,T1.0,7,NaN,NaN,507,507,1.00,340.67,432.06,721.79,1321.79
15,7,T4,4,913.0044167,1513.004417,606,606,NA,370.82,525.60,922.58,1522.58
15,7,T1.1,4,913.0044167,1513.004417,606,606,NA,370.82,525.60,922.58,1522.58
15,7,T2.0,4,913.0044167,1513.004417,606,606,NA,370.82,525.60,922.58,1522.58
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
