id_dim,index_rel_phytomer,L_blade,W_blade,L_sheath,W_sheath,L_internode,W_internode
8111,0.909090909,17.4,1.518487,10.7,0.47,10.54651163,0.41
8111,1,12.05,1.57326,15.3,0.485,15.08830489,0.415
8405,0.2,7.666666667,0.338333333,2.90955,0.4,0,0
8405,0.4,10.5,0.4698465,3.80884,0.4,0,0
8405,0.6,12.2,0.626346,5.234666667,0.4,0,0
8405,0.8,13.86666667,0.796702667,6.829333333,0.4,0,0
8405,1,17.14,1.05837932,9.29058,0.4,0.95,0.2585
8506,0.166666667,9.15,0.42433395,3.172795,0.4,0,0
8506,0.333333333,11.45,0.5924235,3.7464,0.4,0,0
8506,0.5,12,0.69818,5.643625,0.4,0,0
8506,0.666666667,14.95,0.97042315,7.362875,0.4,1,0.26
8506,0.833333333,12.3,0.91687,7.7563,0.4,3.7,0.29
8506,1,16.43888889,1.046171111,8.050820556,0.4,7,0.313
8604,0.25,9.25,0.4929175,3.24207,0.4,0,0
8604,0.5,11.7,0.682346,4.8391,0.4,0,0
8604,0.75,15.5,0.833454083,4.68855,0.4,0.633333333,0.325
8604,1,12.42,0.927652,6.11685,0.4,2.566666667,0.325
9111,0.090909091,9.1,0.381001176,2.91564,0.4,0,0
9111,0.181818182,9.1,0.372438537,2.8576,0.4,0,0
9111,0.272727273,8,0.452776837,3.3306,0.4,0,0
9111,0.363636364,10.5,0.587944,3.9444,0.4,0,0
9111,0.454545455,11.75,0.6768735,4.11015,0.4,0,0
9111,0.545454545,13.2,0.890857,6.3305,0.4,0,0
9111,0.636363636,15.5,1.2154295,7.98095,0.4,0.666666667,0.37
9111,0.727272727,19.2,1.347156,9.8,0.446,3.333333333,0.37
9111,0.818181818,18,1.34356875,10.5,0.459,6,0.404
9111,0.909090909,17.6,1.527047,11.4,0.469,11,0.425
9111,1,11.3,1.52373,16,0.487,15.5,0.387
9401,0.5,7.372666667,0.330313601,2.54932,0.4,0,0
9401,1,7.372666667,0.330313601,2.54932,0.4,0,0
9508,0.125,9.2,0.4260196,3.07581,0.4,0,0
9508,0.25,11.1,0.576593,3.71518,0.4,0,0
9508,0.375,11.9,0.692902,6.134375,0.4,0,0
9508,0.5,16.25,1.0772775,8.5,0.4,1,0.271
9508,0.625,18,1.08114,7.8,0.38,3,0.273
9508,0.75,14.6,1.0414118,8.8,0.397,7,0.275
9508,0.875,14.9,1.244562,10.5,0.35,7,0.285
9508,1,12.7,1.456051,12.8,0.38,16,0.29
9604,0.25,9.25,0.4929175,3.21436,0.4,0,0
9604,0.5,11.6,0.677068,4.784465,0.4,0,0
9604,0.75,15.325,0.833454083,4.68855,0.4,0.633333333,0.325
9604,1,12.42,0.927652,6.11685,0.4,2.566666667,0.325
10111,0.090909091,11,0.381001176,3.23604,0.4,0,0
10111,0.181818182,10.1,0.372438537,3.05406,0.4,0,0
10111,0.272727273,8.55,0.452776837,3.53678,0.4,0,0
10111,0.363636364,11.15,0.6087076,4.15396,0.4,0,0
10111,0.454545455,13.7,0.7786284,4.79226,0.4,0,0
10111,0.545454545,15.2,0.993947,7.6557,0.4,0,0
10111,0.636363636,17.5,1.2772195,10,0.461,1.8,0.362
10111,0.727272727,21.1,1.422358,10.2,0.463,5,0.417
10111,0.818181818,19.4,1.34356875,10.6,0.454,6.4,0.406
10111,0.909090909,17.8,1.535607,11.5,0.45,11.4,0.385
10111,1,10.4,1.464294,15.4,0.437,16,0.401
10408,0.125,8.466666667,0.360155733,3.255925,0.4,0,0
10408,0.25,11.75,0.51198775,4.2147,0.4,0,0
10408,0.375,13.5,0.685145,6.191,0.4,0,0
10408,0.5,16.4,1.085376,8.077,0.4,0,0
10408,0.625,20.35,1.2561445,9.238985,0.4,0.95,0.2585
10408,0.75,19.5,1.1890145,9.6978,0.4,4.15,0.289
10408,0.875,16.8,1.330404,10.15692,0.4,7.3,0.293
10408,1,13.1,1.482703,14.74790253,0.4,13.45,0.310769231
10507,0.142857143,10.45,0.46816085,3.68543,0.4,0,0
10507,0.285714286,13.3,0.676099,4.27714,0.4,0,0
10507,0.428571429,13.7,0.939603,7.380125,0.4,0,0
10507,0.571428571,19.55,1.2025695,9,0.42,1.5,0.27
10507,0.714285714,19.3,1.1820662,8.2,0.47,4.2,0.29
10507,0.857142857,15.4,1.2359504,10.9,0.35,4.5,0.33
10507,1,14.4,1.43796,11.7,0.26,7.8,0.29
10605,0.2,11.1,0.576593,4.12879,0.4,0,0
10605,0.4,14.9,0.851242,5.74448,0.4,0,0
10605,0.6,18.4,0.833454083,5.62475,0.4,0.633333333,0.325
10605,0.8,14.9,0.927652,7.33825,0.4,2.566666667,0.325
10605,1,13.8,0.99833,8.2318,0.4,4.5,0.28
11111,0.090909091,8.7,0.381001176,2.43504,0.4,0,0
11111,0.181818182,7.6,0.372438537,2.512306667,0.4,0,0
11111,0.272727273,7.033333333,0.452776837,2.8548,0.4,0,0
11111,0.363636364,9,0.540028,3.4608,0.4,0,0
11111,0.454545455,10.35,0.6038187,3.62043,0.4,0,0
11111,0.545454545,10.5,0.7516855,3.6801,0.4,0,0
11111,0.636363636,11.5,1.0918495,10,0.46,0,0
11111,0.727272727,16.6,1.244248,10.3,0.45,2.2,0.394
11111,0.818181818,20.5,1.34356875,10.3,0.44,4.6,0.375
11111,0.909090909,12.6,1.313047,11.6,0.45,9.5,0.386
11111,1,10.73604651,1.486486512,15.075,0.452445455,14.2,0.345
11409,0.111111111,6.2,0.32869,2.35535,0.4,0,0
11409,0.222222222,8.5,0.535918,2.68492,0.4,0,0
11409,0.333333333,8.6,0.702056176,3.8505,0.4,0,0
11409,0.444444444,10.2,0.8610052,5.0235,0.4,0,0
11409,0.555555556,14.4,0.96505125,8.5386,0.4,0.333333333,0.313
11409,0.666666667,16.8,1.094355,9,0.404,3.166666667,0.313
11409,0.777777778,16.7,1.21475,9,0.423,6,0.341
11409,0.888888889,13.5,0.99802,9.8,0.44,10,0.323
11409,1,8.9,0.99802,15.2,0.411,13.3,0.338
11508,0.125,8.05,0.38724965,2.52161,0.4,0,0
11508,0.25,9.1,0.486133,3.26249,0.4,0,0
11508,0.375,10.45,0.616371,4.94525,0.4,0,0
11508,0.5,13.1,0.907209,6.45175,0.4,0.566666667,0.326
11508,0.625,17.55,1.0476285,9.1,0.39,3.433333333,0.326
11508,0.75,17.1,1.1167193,8.9,0.366,6.3,0.337
11508,0.875,15,1.24908,10,0.371,10,0.328
11508,1,9.95,1.2728185,14.5,0.438,13.2,0.282
11605,0.2,7.5,0.413765,2.54932,0.4,0,0
11605,0.4,9.2,0.550396,3.55908,0.4,0,0
11605,0.6,11.4,0.833454083,5.39825,0.4,0.633333333,0.325
11605,0.8,14.3,0.927652,7.04275,0.4,2.566666667,0.325
11605,1,13.8,0.99833,8.2318,0.4,4.5,0.28
11702,0.5,7.15,0.3979345,2.93726,0.4,0,0
11702,1,10.6,0.624288,2.8098,0.4,0,0
12111,0.090909091,9,0.381001176,3.01176,0.4,0,0
12111,0.181818182,9.4,0.372438537,2.89332,0.4,0,0
12111,0.272727273,8.1,0.452776837,2.928813333,0.4,0,0
12111,0.363636364,9.233333333,0.5474816,3.536026667,0.4,0,0
12111,0.454545455,11,0.637737,3.8478,0.4,0,0
12111,0.545454545,11.3,0.7929215,5.3366,0.4,0,0
12111,0.636363636,14,1.169087,7.2086,0.4,0.866666667,0.326
12111,0.727272727,16.9,1.256122,9,0.39,3.833333333,0.326
12111,0.818181818,15.8,1.34356875,8.6,0.416,6.8,0.372
12111,0.909090909,12.5,1.308767,9.2,0.402,10.7,0.358
12111,1,8,1.305798,15.075,0.354,13,0.323
12404,0.25,6.7,0.3119646,2.780236667,0.4,0,0
12404,0.5,10.03333333,0.454113767,3.34054,0.4,0,0
12404,0.75,10.7,0.558501,3.8788125,0.4,0,0
12404,1,10.275,0.6071345,5.0604375,0.4,0,0
12503,0.333333333,8.65,0.40747745,2.82642,0.4,0,0
12503,0.666666667,10.2,0.535886,3.893134,0.4,0,0
12503,1,12.47,0.7229866,5.389534,0.4,0,0
12601,0.5,7,0.39115,2.90955,0.4,0,0
12601,1,7,0.39115,2.90955,0.4,0,0
13111,0.090909091,10.5,0.381001176,3.46032,0.4,0,0
13111,0.181818182,10.8,0.372438537,3.2148,0.4,0,0
13111,0.272727273,9,0.452776837,3.47334,0.4,0,0
13111,0.363636364,10.95,0.6023188,4.08948,0.4,0,0
13111,0.454545455,13.1,0.7473192,4.58238,0.4,0,0
13111,0.545454545,15.4,1.004256,6.9931,0.4,0,0
13111,0.636363636,16.5,1.2463245,9.5,0.526,2,0.36
13111,0.727272727,20,1.37882,9.9,0.509,5,0.394
13111,0.818181818,20.2,1.34356875,11,0.41,6.8,0.388
13111,0.909090909,18.4,1.561287,11.5,0.422,11.5,0.38
13111,1,11.35,1.527032,15,0.45,16,0.358
13408,0.125,7.75,0.3406065,3.13123,0.4,0,0
13408,0.25,11.3,0.4968169,4.24592,0.4,0,0
13408,0.375,13.6,0.689668,5.6625,0.4,0,0
13408,0.5,15,1.00979,7.3875,0.4,0,0
13408,0.625,19.05,1.1593335,9.5,0.365,2,0.255
13408,0.75,17.8,1.1378054,8.6,0.324,5,0.281
13408,0.875,15.1,1.253598,10.5,0.461,7.2,0.281
13408,1,13,1.47604,12.4,0.392,17,0.317
13507,0.142857143,9.85,0.44793305,3.477605,0.4,0,0
13507,0.285714286,12.55,0.6421765,4.43324,0.4,0,0
13507,0.428571429,14.2,0.966598,7.21025,0.4,0,0
13507,0.571428571,19.1,1.170399,9.40675,0.4,1,0.26
13507,0.714285714,20.5,1.219139,9.277907778,0.4,3.7,0.29
13507,0.857142857,16.43888889,1.279756189,10.0912,0.4,7,0.313
13507,1,13.4,1.41006,13.83348192,0.4,13.1,0.304
13602,0.5,10.55,0.5517165,3.5122425,0.4,0,0
13602,1,12.675,0.7338065,4.033,0.4,0,0
14106,0.166666667,10.5,0.381001176,2.93726,0.4,0,0
14106,0.333333333,10.6,0.372438537,2.88785,0.4,0,0
14106,0.5,9.25,0.452776837,3.875666667,0.4,0,0
14106,0.666666667,10.26666667,0.5804904,5.056333333,0.4,0,0
14106,0.833333333,11,0.637737,7.3442,0.4,0,0
14106,1,12.32777778,0.845898306,6.306476111,0.4,0,0
14408,0.125,8.475,0.36038305,2.951115,0.4,0,0
14408,0.25,10.65,0.47490345,3.48103,0.4,0,0
14408,0.375,11.15,0.5788545,5.2095,0.4,0,0
14408,0.5,13.8,0.945002,6.7965,0.4,0,0
14408,0.625,19,1.15561,10.2,0.426,2,0.334
14408,0.75,21.1,1.2372113,11.1,0.475,5.1,0.356
14408,0.875,21.6,1.547268,11.6,0.443,10,0.414
14408,1,15.15,1.6192945,16.7,0.454,15.6,0.362
14607,0.142857143,8.8,0.472564,3.13123,0.4,0,0
14607,0.285714286,11.3,0.661234,4.76105,0.4,0,0
14607,0.428571429,15.25,1.0232875,6.795,0.4,0,0
14607,0.571428571,18,1.09176,8.865,0.4,0.633333333,0.325
14607,0.714285714,18.2,1.1480828,8.78978,0.4,2.566666667,0.325
14607,0.857142857,15.3,1.2317338,9.647575,0.4,4.5,0.28
14607,1,11.45,1.355655,13.54219775,0.4,13.6,0.288
15111,0.090909091,9.65,0.381001176,3.17196,0.4,0,0
15111,0.181818182,9.9,0.372438537,3.05406,0.4,0,0
15111,0.272727273,8.55,0.452776837,3.29888,0.4,0,0
15111,0.363636364,10.4,0.5847496,3.91216,0.4,0,0
15111,0.454545455,12.45,0.7134009,4.35501,0.4,0,0
15111,0.545454545,13.6,0.911475,6.59554,0.4,0,0
15111,0.636363636,15.9,1.2277875,10,0.431,1.5,0.399
15111,0.727272727,19.2,1.347156,9.7,0.53,4.2,0.372
15111,0.818181818,18.4,1.34356875,10.2,0.48,6,0.376
15111,0.909090909,17.2,1.509927,10.5,0.452,10.5,0.409
15111,1,10.25,1.454388,14.8,0.445,15.3,0.36
15408,0.125,7.9,0.3446982,2.978825,0.4,0,0
15408,0.25,10.75,0.47827475,3.9025,0.4,0,0
15408,0.375,12.5,0.639915,5.3605,0.4,0,0
15408,0.5,14.2,0.966598,6.9935,0.4,0,0
15408,0.625,17.7,1.058799,8,0.361,1.8,0.266
15408,0.75,16.5,1.0986455,10,0.365,5,0.287
15408,0.875,15,1.24908,9.5,0.372,7.8,0.28
15408,1,13.9,1.536007,13.2,0.342,16,0.3
15507,0.142857143,9.3,0.4293909,3.26978,0.4,0,0
15507,0.285714286,11.8,0.608254,3.93372,0.4,0,0
15507,0.428571429,12.6,0.880214,6.644,0.4,0,0
15507,0.571428571,17.6,1.063164,8.668,0.4,2,0.304
15507,0.714285714,19.2,1.1789768,10,0.41,5,0.344
15507,0.857142857,17.6,1.3287156,9.7,0.423,9.8,0.348
15507,1,12,1.371,15.5,0.36,14.2,0.366
15602,0.5,9.2,0.490656,3.3875475,0.4,0,0
15602,1,12.225,0.7100555,2.570446667,0.4,0,0
16111,0.090909091,8.233333333,0.381001176,2.14668,0.4,0,0
16111,0.181818182,6.7,0.372438537,2.333706667,0.4,0,0
16111,0.272727273,6.533333333,0.452776837,2.63276,0.4,0,0
16111,0.363636364,8.3,0.5176672,3.23512,0.4,0,0
16111,0.454545455,9.8,0.5751186,3.42804,0.4,0,0
16111,0.545454545,10.2,0.736222,3.54758,0.4,0,0
16111,0.636363636,11.3,1.0856705,5.5,0.4,0,0
16111,0.727272727,14.7,1.169046,8.5,0.418,1.4,0.383
16111,0.818181818,17.4,1.34356875,9.1,0.436,4.3,0.346
16111,0.909090909,17.3,1.514207,9.6,0.46,8.6,0.36
16111,1,11.75,1.553448,14.5,0.456,15,0.367
16405,0.2,5.15,0.2696837,2.07825,0.4,0,0
16405,0.4,7.5,0.3687075,2.539226667,0.4,0,0
16405,0.6,8.133333333,0.442410667,3.529625,0.4,0,0
16405,0.8,9.35,0.558313,4.604875,0.4,0,0
16405,1,17.14,1.05837932,9.29058,0.4,0.95,0.2585
16504,0.25,7.4,0.3653362,2.43848,0.4,0,0
16504,0.5,8.8,0.472564,2.90346,0.4,0,0
16504,0.75,9.3,0.555674,4.328666667,0.4,0,0
16504,1,11.46666667,0.831309267,5.647333333,0.4,1,0.26
16603,0.333333333,7.3,0.404719,2.369205,0.4,0,0
16603,0.666666667,8.55,0.516089,3.48103,0.4,0,0
16603,1,11.15,0.833454083,4.81903,0.4,0.633333333,0.325
17111,0.090909091,9.5,0.381001176,3.01176,0.4,0,0
17111,0.181818182,9.4,0.372438537,2.798066667,0.4,0,0
17111,0.272727273,7.833333333,0.452776837,3.12442,0.4,0,0
17111,0.363636364,9.85,0.5671804,3.73484,0.4,0,0
17111,0.454545455,11.75,0.6768735,4.11015,0.4,0,0
17111,0.545454545,12.5,0.8547755,5.3366,0.4,0,0
17111,0.636363636,14,1.169087,7.7,0.4,0.433333333,0.356
17111,0.727272727,16.2,1.228416,9,0.472,2.966666667,0.356
17111,0.818181818,17.4,1.34356875,9.6,0.437,5.5,0.365
17111,0.909090909,16.3,1.471407,10.2,0.461,10,0.39
17111,1,10.5,1.470898,14.3,0.493,15.2,0.36
17408,0.125,6.9,0.3174202,2.757145,0.4,0,0
17408,0.25,9.95,0.45130435,3.361353333,0.4,0,0
17408,0.375,10.76666667,0.561516333,4.34125,0.4,0,0
17408,0.5,11.5,0.820825,5.66375,0.4,0,0
17408,0.625,15.1,0.865177,6.5,0.292,0,0
17408,0.75,17,1.113707,7.5,0.287,3.333333333,0.25
17408,0.875,13.5,1.18131,8.5,0.335,6.2,0.265
17408,1,11.6,1.382758,13.1,0.35,13,0.262
17506,0.166666667,9.05,0.42096265,2.85413,0.4,0,0
17506,0.333333333,10.3,0.540409,3.21566,0.4,0,0
17506,0.5,10.3,0.608454,4.9075,0.4,0,0
17506,0.666666667,13,0.892546,6.4025,0.4,1,0.26
17506,0.833333333,9.15,0.80095,6.75775,0.4,3.7,0.29
17506,1,16.43888889,1.046171111,8.050820556,0.4,7,0.313
17602,0.5,8.066666667,0.439395333,2.43848,0.4,0,0
17602,1,8.8,0.529284,3.122,0.4,0,0
